Realized,Predicted,Budget y
7194.3,24028.32,21188.0
0.0,237.92552,36608.0
12622.47875,17816.0,14700.0
109.966,-19217.861,0.0
209616.35551,195435.75,213955.7
34239.54927,17755.81,34020.8
0.5015,8787.94,0.0
730.91665,313.64484,727.5
12622.47875,10738.466,14700.0
171079.87495,200827.4,201402.5
337380.8,374322.75,337698.1
116685.96,156758.58,105772.8
63873.996,71094.91,73264.6
368.1,23918.184,151.4
964185.6,987759.9,958267.0
91404.98,173157.62,93313.6
13952.3,11623.374,14693.7
925031.7,917906.06,860176.0
61231.7,98539.305,21232.3
84745.1,112319.47,78768.3
191.1,11931.038,135.3
6480.4,10737.733,16091.4
688261.7,702162.2,654100.7
1.0,5755.561,0.0
35887.078,57677.242,54499.6
11645.24621,17792.162,13722.2
8944.8,38181.965,0.0
1044878.22206,1036742.06,1043309.5
411052.19293,348644.44,414805.3
67823.166,127573.48,63355.3
143873.31603,278762.84,127007.8
2023565.49422,2360680.5,1893574.2
203122.0316,201875.9,201401.9
129964.24869,256586.22,118916.2
1557287.96651,1717281.9,1400101.6
207530.63247,200764.98,150410.0
262260.67257,263840.16,248588.9
11218.83649,38801.594,9356.8
111039.29373,171576.6,131785.0
1681596.29482,2030723.4,1654489.1
203122.0316,203812.44,201401.9
129964.24869,239678.7,118916.2
67034.41953,153969.19,71401.1
93361.47943,154362.3,65435.3
156125.79346,233905.25,123467.8
46311.75959,95941.27,91697.1
252425.59716,274892.6,258561.9
91404.98,187460.52,93313.6
22313.7,21902.967,0.0
13952.3,13677.868,14693.7
55884.3,46343.152,50092.0
318766.918,306307.12,365128.0
12664.37028,87739.95,60740.0
5592016.492640001,6647399.0,5175446.5
254459.49664,323423.25,196882.3
75252.64048,1068284.5,86301.3
466040.70803,508969.12,405351.2
873716.9784,1692402.6,967375.1
21.94095,941186.2,200.0
34348.82705,953698.3,80877.0
13862.4841,1147636.4,21140.0
3332781.3870900003,4018410.8,3250235.6
734.8,1014620.7,0.0
49016.65658,228722.2,58112.0
1478.6951,978806.4,100.0
21.94095,952094.8,200.0
50149.72532,952718.2,61721.6
54899.46744,973057.9,21929.7
26.108,943372.94,0.0
14630.93652,953763.4,108.0
49016.65658,592053.7,58112.0
169159.52768,1082213.5,180931.0
838448.387,269262.53,693378.0
7843917.20414,6652294.5,6929027.4
0.449,-4073.0518,0.499
80846.0,95238.5,93045.0
2309.5,9275.159,3200.0
12626.9,17341.496,16076.0
3145.8,-2158.2302,6025.0
19.2,-150.11356,10.0
6711.1,9424.304,7127.6
3135.9,8147.194,3145.0
3145.8,667.6519,6025.0
5986496.39758,5934494.0,5900014.3
3432345.61366,3304089.5,3421634.4
589693.08896,1580176.6,564430.2
40737.64011,377623.0,16658.0
7736885.73527,6933589.5,7185689.9
254459.49666,1714401.4,199037.3
7292.8,17777.512,1205.2
76769.7,62284.914,93736.0
41622.9,30937.275,0.0
2730.3,-7874.945,0.0
222560.05099,228071.81,212480.2
27044.40365,24773.639,26962.8
82574.4625,130101.836,68628.9
1459.798,4677.2856,0.0
959.191,-4390.9673,932.6
231499.05855,160633.86,210636.0
1182.19134,-18060.93,0.0
5029.018,413.33365,4663.0
165709.39211999995,166819.88,153589.2
41964.59909,29507.584,44842.6
156448.85086,173097.22,150394.7
127.1,1209.8514,200.0
56437.61816000001,96405.73,72064.0
9104.43358,4480.479,8497.1
17769.983319999996,5395.6763,19264.0
41964.59909,34063.867,44842.6
107212.59592,99770.695,109705.949
58665.92757,59078.34,62383.975
1036123.4312,1224131.4,1041430.7
3826.63029,43813.004,6084.1
17973.661420000008,21642.701,15284.6
193.7,4715.0645,823.0
166.1,7654.301,500.0
12268.9,20741.586,20408.0
3593.2,7322.97,3531.0
59.0,6903.593,0.0
1672.2,3250.4849,100.0
31132.9,48304.87,28713.0
396.1,13048.465,0.0
694.5,1518.2968,200.0
3593.2,5353.226,3531.0
1900.0,31018.943,10903.0
1139988.0565299997,1158670.2,1135850.7
349342.4044199998,340680.75,321014.0
116987.07237,154072.69,103648.1
31006.18817,92275.234,16274.5
2174714.52933,2371248.5,2206160.8
156448.85086,198337.2,150394.7
222560.0509899998,223917.33,212480.2
2135039.76845,2382848.0,2009608.0
288610.68955,280181.72,256178.0
278388.8011300001,276774.22,276862.7
11194.15353,6221.2466,10485.8
3035.97184,1044.7986,858.4
29797.2127,25681.098,29738.1
288468.29292000004,292487.1,248550.8
2669600.8,2535995.2,2684390.2
749076.9,739442.75,755688.7
184990.8,196241.88,188613.6
117239.9,239238.56,32628.7
6567327.8,6837123.5,6324089.7
640437.0,822249.25,635683.6
4475.8,29763.805,4355.7
6750401.1,6858578.5,6057024.9
419992.1,435671.4,166397.2
471080.0,493710.25,482524.1
57226.8,51059.59,192261.7
56189.2,108549.64,48681.4
337260.54082,317216.4,344088.3
2657857.2,2959679.5,2590583.0
4475.8,238.62297,4355.7
31159.1,128611.875,47697.9
320692.6,382639.66,306864.0
681284.2,436298.03,0.0
371499.4,455149.06,0.0
297691.5,334906.12,486468.3000000001
2730.3,-29218.602,0.0
68701.3,57460.668,0.0
6551.5,51345.953,0.0
50.0,-13060.284,0.0
93072.9,87624.99,0.0
8944.8,38322.293,0.0
640437.0,696928.56,635683.6
457022.49751,403111.22,473816.7
168706.33623000002,151620.58,118822.5
24794.98919,35538.625,24756.90001
103730.08657,101976.59,95255.7
60338.8831,61818.77,46715.8
23614.5577,28107.07,25803.22
767.4411600000001,941.02637,713.6
2572.00557,-3150.5012,4319.5
194633.40112,230646.52,186363.15
29797.2127,31582.148,29738.1
24794.98919,33822.73,24756.9
927.39909,-917.0006,719.0
13171.80779,18328.139,12679.4
58555.91481,67537.31,59536.0
68.0,1.8586235,0.0
1202.722,3038.0068,1785.0
6091.5274,12317.24,4890.523
0.0,-603.04297,480.0
7176.84455,13976.389,8367.5
2907.1241,3286.6694,1759.5
29.0,4657.368,0.0
68.0,3831.9373,0.0
22290.10796,16779.55,21224.71
6372.905900000001,10793.321,4925.523
2907.1241,3929.8877,1759.5
201356.08509,250203.4,194106.452
1769407.06614,1920830.1,1824800.673
7036.68315,-6109.328,2000.0
1748034.18893,1826317.9,1758731.381
76207.3548,61320.883,76177.652
14992.78301,19641.14,15709.2102
2051344.2522,1778954.4,1899406.9436
160513.91811,157718.66,89816.0
155902.66739,150414.06,135204.364
5051.60669,-243.85263,3949.9
7329.83697,30272.627,10429.744
647919.14614,787464.5,640568.029
76207.3548,68552.07,76177.652
14992.78301,18692.352,15709.2102
33967.48163,40279.05,34681.175
93750.75877,88754.04,83672.049
135641.78122,117151.836,122970.38248
161742.906,147024.86,172961.8
0.0,-6190.8247,5000.0
14708.948,10971.166,21550.0
5000.0,21746.11,0.0
1400.8,35568.758,0.0
81.808,-32018.451,731.0
16293.805,14635.809,20870.0
195144.0,63210.01,66498.0
331092.60915,310861.8,287880.391
659707.8139,628567.3,666407.29
1020202.0,821332.06,45089.1
3215.0,60627.71,2746.4
92298.6,189272.39,68609.2
4102341.8,4249913.0,3987974.8
591595.5,731074.06,577095.2
158505.1,159592.23,179884.7
64178.4,202002.45,64384.1
311879.5,463408.97,310127.0
14527.9,17323.04,16750.0
3414.3,17752.19,136219.6
308417.7,392297.2,293397.9
181.8,17854.36,0.0
28990.6,49056.926,49366.8
27279.9,55042.863,32687.0
337145.0,158901.39,119677.8
11045.3,46147.703,13850.0
4023.4,50357.418,100.0
9170.6,41719.51,4216.0
3723.7,22219.326,0.0
90759.0,68449.984,61207.1
28695.4,54691.664,28189.0
211477.3,35322.258,610.7
11045.3,50603.21,13850.0
5274422.8,5622899.5,5689728.6
6950599.8,7494026.5,7084392.5
11204820.6,11533726.0,12729032.0
4991.2,15044.794,9989.0
578319.8,637968.7,553238.8
5000.0,18732.549,0.0
658.991,316751.5,0.0
10705.936,30876.303,1276.0
17755.802,30800.3,20165.32
1697890.0,1380885.4,1389755.0
726.371,21014.201,191.107
418249.0,391472.4,394843.0
234916.0,175815.53,73898.0
1762112.0,1894497.9,1681823.0
220107.0,233833.83,223152.0
49063.0,57280.863,45973.0
1447526.0,1216178.0,1350310.0
170599.0,205597.23,69679.0
268533.0,309572.7,256824.0
2269.0,-7403.2183,2075.0
470268.0,138148.45,162129.0
1740328.0,1713056.5,1684060.0
219769.0,231914.22,223152.0
49063.0,63506.668,45973.0
6322.0,1949.6577,5221.0
78184.0,49496.73,85210.0
17598.706,23209.03,0.0
1379150.261,1388649.0,1391298.207
477806.942,575988.4,465127.702
210994.73676,202317.78,216345.767
2307990.41172,2416839.8,2095788.474
344708.331,429740.56,337084.39
2999740.727,3120627.2,2775690.0
119462.891,179704.52,73932.799
333965.413,403503.1,359848.422
35733.243,81462.31,30039.871
866210.13531,1082546.9,751718.212
344708.331,390992.66,337084.39
233557.474,168808.88,99916.011
471728.114,655777.94,338620.979
285425.755,317201.53,348480.151
658.991,320699.9,0.0
12542.57,26736.629,710.0
55516.929,39709.086,75857.0
75028.815,120144.25,6000.0
0.0,-3930.8594,100.0
148982.0,132307.56,105933.0
539156.6,699243.3,539190.5
158505.1,160105.45,179884.7
6.2409,11798.347,0.0
2133.33315,2150.0376,6517.5
28922.5,21024.06,29102.0
16025.4,10691.788,18618.0
8391.8,4589.668,9042.0
963.5,-3028.2986,239.0
89230.0,93914.58,84848.7
23010.1,15189.173,24090.0
10029.7,10150.804,9467.9
8716.6,29765.426,8618.0
14166.7,16111.829,12892.0
296.5,2494.766,230.0
6439.1,-3438.8645,3316.0
45417.2,65982.42,42694.0
23010.1,25092.535,24090.0
10029.7,13458.134,9467.9
3111.7,2738.5083,44.0
11743.6,8969.608,11232.5
8995.0,1510.3729,-305.0
3935.2,5108.1777,3842.0
15390.2,7977.135,19235.0
70550.7,78282.51,60118.0
78308.76562,79575.19,83228.412
471235.72459,441072.34,486337.94
176835.45829,302269.38,201998.18638
140826.08142,374494.03,117736.178
3067152.26254,3070342.0,2777999.43
316264.69522,287677.94,321373.1
269427.09054,401944.16,261461.444
2692885.1047,2602300.2,2474073.0
391628.14474,395192.66,284338.0
328542.18477,321708.78,306683.9835
574.45606,31400.473,1347.35
17880.85735,203115.61,44116.21005
2083501.6064,2454367.5,2047529.544
316264.69522,367481.78,321373.1
269427.09054,403681.0,261461.444
15865.61211,53021.82,12107.0
251912.01292,397401.06,226330.47635
176417.15957,328950.4,48018.927
47136.39842,45400.387,91988.396
242845.32471,249482.52,300905.91505
46836.9488,125001.63,54328.9
2133.33315,557.5876,6517.5
655.85072,23335.928,604.746
756.3,3236.371,460.0
5845854.9,5675189.0,5647480.0
311.5,1870.1616,497.0
3425.8,2130.5828,4163.0
10732.8,29787.166,10398.7
19819.6,26384.258,28379.0
2440.1,3364.1929,2793.0
3329.1,5581.646,2493.3
135.9,7332.389,290.0
5309.9,9850.654,4246.0
3978.1,5083.742,3690.0
3585.3,5165.3877,7800.0
3197.2,4566.1997,384.3
3978.1,4161.606,3690.0
241493.1,225854.36,168318.69999999998
189769.1,198254.28,198139.9
216589.5,220536.77,178312.0
214672.5,179480.81,188146.6
3150201.2,3400925.2,3196887.4
906239.3,971912.06,1024521.5
282257.7,461749.97,286510.7
95074.8,266421.94,70980.7
6606185.5,6788579.0,6673730.4
591595.5,783861.25,577095.2
10047.2,17988.107,7407.0
1333.2,-3647.1587,1543.6
37175.8,38749.93,36677.1
0.0,1188.6207,17.0
1445.2,1512.3428,600.0
43.4,3862.6177,0.0
654.5,4103.008,750.0
103788.1,97168.56,100792.0
50874.8,41761.07,51929.4
16210.7,16197.335,16321.9
793.7,1407.2549,67.3
266396.3,264324.94,270010.3
40849.4,33196.402,40113.7
37175.8,33952.01,36677.1
222642.0,226390.86,207840.0
29611.8,49004.973,28891.8
28238.5,24397.094,26762.2
5763.3,3456.1375,4320.5
428.4,-1695.2306,240.1
180421.7,200705.53,174240.8
40849.4,40123.746,40113.7
50000.0,40437.367,0.0
86837.0,64638.86,114366.0
17535.7343,17944.969,15980.1
13699.0179,9749.449,14356.5
40.974,2668.464,0.0
390.714,-1507.5509,0.0
4543.50243,4637.6265,4888.7
1401.3783,4795.2886,1712.5
0.11785,-3968.6604,0.0
22.71555,4618.0312,40.0
13699.0179,9790.396,14356.5
-10.0,5045.986,0.0
678656.165,632180.5,661231.552
258270.848,254248.14,237918.765
131757.716,142505.86,130151.606
14707.686,70398.28,3687.5
2299034.573,2479574.2,2259595.422
255625.493,240609.5,256015.786
322399.343,389714.5,317002.706
1634697.975,1903040.2,1466498.435
226850.485,206918.47,190797.507
205706.75,226680.38,200766.852
2178.282,5275.8086,1360.0
6273.877,14014.511,5758.159
404.505,-6.235697,460.0
5954.8,10354.942,5205.0
18032.2,25624.143,21765.0
22.7,9304.589,0.0
268796.37687,282482.53,268481.2
79829.41179,102625.016,78612.8
17932.56952,2740.7354,18386.3
13265.16056,9315.527,10918.9
480892.17495,557521.0,483650.0
111900.04152,119971.96,113169.4
3364.33397,5577.9146,3049.1
356374.39645,354436.94,341487.4
37532.01835,48984.863,37344.4
48355.79645,46865.383,42790.3
1481.44303,-3676.3652,120.3
2155.96623,10010.505,9728.3
409685.61587,444810.9,402243.0
111900.04152,113528.914,113169.4
3364.33397,5938.441,3049.1
4690.6157,1453.3256,5009.3
10141.67491,20446.822,9923.5
0.0,3553.051,907.0
24673.93444,24398.121,26630.8
1406319.279,1580948.5,1353903.354
112067.8,114210.19,108414.0
255625.493,226471.5,256015.786
9902.382,35021.637,12271.35
154518.953,207963.86,201263.454
19147.639,31653.293,10001.36085
6115.482,31508.273,10931.279
730020.985,744549.75,666744.675
188061.098,232452.33,184236.9
160772.175,192642.38,151655.09949000002
23006.725,112677.88,24442.0
69079.218,69411.0,66735.31266
36950.085,11082.774,0.0
24281.528,18684.932,85142.68868
58098.964,61183.746,109359.89108
1950.632,5781.8394,3293.507
99854.509,160733.83,47080.0
24708.76,13847.427,29697.41963
15182.247,11294.03,24261.39915
2142.706,-4843.1714,5284.8
16.326,10506.708,0.0
2592.647,11276.017,2915.49996
14156.28,13208.138,15238.95012
23661.941,20280.672,34683.59
2142.706,522.11774,5284.8
181.278,-8699.638,0.0
0.0,7882.234,450.0
1080836.871,992888.1,1020247.393
160772.175,183064.23,151655.09949000002
188061.098,272014.94,184236.9
114367.939,146041.17,103224.503
-391.982,94211.73,0.0
165356.657,144187.44,210875.0
11160.786,-3662.8909,100.0
12610.153,6553.588,11069.0
2219.581,-3341.1553,2750.0
25950.0,11444.163,25900.0
20272.065,15039.882,20159.54
4193.981,5020.1514,6075.0
23.081,81.39107,0.0
11652.258,2280.3157,100.0
27574.151,16315.244,41494.0
3716.059,2855.554,2910.363
20.556,-8723.531,10.0
4193.981,3287.4712,6075.0
2970966.206,3084292.5,2516428.4595000003
4669896.237,4610481.0,4746044.798
3031915.401,4039691.8,3042729.7015
4608947.442,4330423.0,4219743.556
459447.235,432626.72,460640.857
182246.578,213386.56,176813.267
42839.792,37042.973,42612.72011
36487.883,48314.773,8008.893
1396448.939,1391918.0,1385371.27793
322399.343,397180.94,317002.706
25.0,4637.1074,0.0
3620.7,2533.0645,4330.0
2327.1,-294.4516,0.0
82861.6,101594.914,57739.09
14519.2,21601.213,15323.04
201562.8,230379.47,195696.41
271674.6,154111.11,191728.33
724213.9,203689.61,120235.49
339398.3,403192.4,522397.7218
42249.097,30589.656,58141.948200000006
43853.588,28552.436,30420.375
14011.604,26223.326,17000.0
131805.901,145494.64,173375.213
1614240.4,1341822.1,1372173.53
65671.283,22345.697,39780.628
9387.361,17163.682,6016.25
510.0,40583.715,0.0
292.997,12726.98,0.0
82146.505,99420.125,83575.1
12509.589,16353.185,0.0
173592.7,193712.78,86596.51
437567.5,473452.7,423148.02
8528.0,2991.7688,12938.0
52102.0,-8675.538,10600.0
66298.0,30668.658,69916.0
14973.0,9405.066,30608.0
7583.0,25056.814,10857.0
16263.0,5495.1787,11284.0
0.0,-6125.1997,50.0
17543.0,8875.84,30608.0
2684696.7,2678295.8,2637286.94
959861.9,692953.94,579473.01
357848.2,353585.22,360354.72
5531373.9,6835463.0,5402855.71
82861.6,90035.27,57739.09
14519.2,20438.781,15323.04
8429021.8,6816814.5,6867241.32
260338.0,223750.95,261896.62
33650.825,34061.887,33687.6
5599.362,-14189.079,7665.1
8836.994,11330.7705,5914.1
201766.781,208131.4,203619.6
409456.8,370873.44,423371.0
308094.7,343920.84,331988.0
87546.6,72406.36,113003.0
2681.8,15686.259,270.0
1127514.5,1314478.2,1234988.0
370419.3,395667.22,378584.0
178115.5,208429.27,197964.0
910475.3,825812.75,814330.0
141658.7,192583.73,166168.0
203743.5,271589.44,176743.0
8616.9,4828.1597,7943.0
1768.4,-16592.344,35053.0
772087.9,974913.8,757239.0
370419.3,386104.88,378584.0
178115.5,215502.88,197964.0
30498.3,4762.453,4415.0
143316.3,151838.1,108812.0
79712.0,71493.79,0.0
69422.7,70651.445,32785.0
134522.2,154296.52,160480.0
6972.6,14009.593,14677.0
2452.3,16491.03,9160.0
176438.3,176709.6,214345.0
18032.2,23505.332,21765.0
8066.4,8855.544,12027.0
26925.044,39711.66,26545.7
34740.68,24829.854,29228.3
120503.33,100984.17,113357.0
27650.105,44335.32,22795.0
25662.409,33370.945,25985.9
393.806,7885.858,238.5
9650.376,6023.1426,5027.0
143209.948,172457.33,138508.0
26925.045,37619.4,26545.7
34740.68,28763.977,29228.3
29970.451,-13710.697,7412.6
58157.712,26004.951,27262.3
20191.072,10603.578,0.0
543.5,7365.6323,543.5
19472.0,13571.236,22260.0
1064.3,5989.4873,1783.0
815.9,6140.1533,1990.0
13530.7,17679.912,14821.0
8066.4,5192.709,12027.0
4990.2,4511.614,4766.0
3216.2,5860.7266,1608.0
