ds,y,yhat,yhat_lower,yhat_upper,Region,Acc-ID
2022-01-01,11045.3,-14639.768659501715,-36054.06306722114,6530.768058759194,BE,57
2022-01-01,4023.4,8678.73076538133,4508.15590123365,13193.24838023727,BE,60
2022-01-01,9170.6,9888.701269389207,-901.4457303604967,20115.460484496147,BE,61
2022-01-01,3723.7,-12126.410177893864,-23597.20485423487,-1561.7426272963141,BE,62
2022-01-01,90759.0,66931.82868334319,13121.71695404355,122997.61622501859,BE,63
2022-01-01,28695.4,13228.072836391482,-5840.443922807545,31275.83058155653,BE,64
2022-01-01,211477.3,-21038.068737868278,-40236.14478762839,-3737.5637154996903,BE,66
2022-01-01,11045.3,809.0823580193246,-8981.49160719483,10672.440211358764,BE,67
2022-01-01,659707.8139,535390.9273835891,396059.6767125477,676660.2826143872,BL,30
2022-01-01,331092.60915,-66937.01568250381,-637798.8047059125,584223.8941534457,BL,31
2022-01-01,93750.75877,-145892.20948958665,-235929.32001511115,-53068.82296849783,BL,33
2022-01-01,33967.48163,-173303.6193631083,-251536.85428626576,-93721.28848485409,BL,34
2022-01-01,7036.68315,-2449.5122038188456,-4690.537464012126,-182.5905795880783,BL,35
2022-01-01,1748034.18893,2113007.602143027,1722174.904321011,2506438.4581734575,BL,36
2022-01-01,76207.3548,31897.59748810623,-51047.68425713002,115465.10007826319,BL,37
2022-01-01,195144.0,126723.42612936915,64517.23420620821,187013.2254396705,BL,38
2022-01-01,14992.78301,42228.9675041679,6593.613666681753,78553.68646143987,BL,39
2022-01-01,2051344.2522,2264059.0442409595,2072099.3568672666,2464811.673412458,BL,40
2022-01-01,160513.91811,120815.86158817154,84538.77403910029,157244.371552897,BL,41
2022-01-01,155902.66739,160709.60098945483,117981.58026314435,204839.10307307023,BL,42
2022-01-01,5051.60669,-6238.170772093792,-11473.040075621662,-387.5927955911123,BL,43
2022-01-01,135641.78122,165314.40258180676,117793.7005147176,214942.55043716897,BL,44
2022-01-01,7329.83697,28649.58044176249,21214.357757897058,35862.54239152557,BL,45
2022-01-01,647919.14614,691894.6702067743,651629.7434493288,733286.5099239938,BL,46
2022-01-01,76207.3548,98661.41858223238,63585.941575704994,131708.44286007862,BL,47
2022-01-01,14992.78301,46219.702544599466,12865.396259884434,79258.13929816836,BL,49
2022-01-01,161742.906,158612.8029088302,122580.62234638409,198146.6592014299,BL,50
2022-01-01,0.0,14406.772470356105,-953.5072166213507,30159.98061779066,BL,54
2022-01-01,14708.948,-10898.865294900388,-23057.90069298991,2261.402822824789,BL,56
2022-01-01,1400.8,,,,BL,60
2022-01-01,81.808,142.59194833855952,142.5786408650624,142.6065620350405,BL,61
2022-01-01,16293.805,414.30423135403544,-18940.439091298103,20856.65864284609,BL,63
2022-01-01,4991.2,3813.1743755242787,-60385.865144568685,68578.98664559622,BL,64
2022-01-01,0.0,-55.90141331128564,-237.6839542518801,128.79122243620338,BL,66
2022-01-01,1379150.261,1231450.286965622,964499.1485615275,1509912.3114134606,BS,30
2022-01-01,477806.942,402689.31087334506,319518.36343099945,491515.5926581275,BS,31
2022-01-01,210994.73676,231378.46163889713,231378.46121364555,231378.4622583401,BS,33
2022-01-01,233557.474,129898.55112537861,43223.15424987129,205437.44865877458,BS,34
2022-01-01,2307990.41172,2735179.6215579063,2188617.459831421,3314648.2776714484,BS,36
2022-01-01,344708.331,328516.2734280819,311596.11367143283,347361.0373928723,BS,39
2022-01-01,2999740.727,2455227.751241343,2455227.7429602584,2455227.7594498885,BS,40
2022-01-01,119462.891,-43204.6989709285,-216730.63809823515,131115.27583164445,BS,41
2022-01-01,333965.413,381782.1980149983,303134.6298961392,451000.68405741954,BS,42
2022-01-01,35733.243,-53570.421319690126,-177427.2073434713,88015.97352812176,BS,43
2022-01-01,471728.114,738883.653812449,525347.3214845809,975478.7120640733,BS,44
2022-01-01,866210.13531,913131.7509119298,792856.3073733012,1036837.399419569,BS,46
2022-01-01,344708.331,328516.27359285834,310856.3283464942,346453.7203931246,BS,49
2022-01-01,285425.755,305688.57744607254,243209.01722152534,366383.4726906447,BS,50
2022-01-01,658.991,220.8965311757629,-194.97915910836147,662.7581551489619,BS,51
2022-01-01,12542.57,15989.916067779171,13868.295682030946,18192.279757063287,BS,52
2022-01-01,55516.929,-20578.283536831004,-127391.28995488881,80110.28256133856,BS,54
2022-01-01,75028.815,-21704.045062090358,-49602.14288639598,6362.315981487478,BS,55
2022-01-01,17598.706,21003.33813412655,12248.422415749777,29881.83930861973,BS,56
2022-01-01,726.371,17068.980333417567,-13857.803579481844,47553.398057633836,BS,60
2022-01-01,658.991,-3315.7046194159557,-19831.699083304058,12004.591114082736,BS,61
2022-01-01,10705.936,20852.71431889482,10128.610568891041,31463.77985143025,BS,63
2022-01-01,17755.802,12984.877719691736,-17534.882007293258,43890.2738782648,BS,64
2022-01-01,1697890.0,1396122.1323999537,1391661.3682009112,1400601.0273127744,FR,30
2022-01-01,418249.0,393879.5959752573,390958.53870345047,396459.9765778765,FR,31
2022-01-01,78184.0,71608.39754494283,71608.39735738932,71608.39771198628,FR,33
2022-01-01,6322.0,5894.60828210132,5894.60826398666,5894.608302529626,FR,34
2022-01-01,234916.0,272048.1918591207,272048.1913183744,272048.19255911995,FR,35
2022-01-01,1762112.0,1816019.4887598045,1802706.7141573417,1828382.016043856,FR,36
2022-01-01,220107.0,224739.24385000014,223749.99683606508,225688.36550476545,FR,37
2022-01-01,50000.0,23704.873277354498,23704.87316072437,23704.873385770865,FR,38
2022-01-01,49063.0,45263.64496807455,41738.754512609565,48624.318328932735,FR,39
2022-01-01,1447526.0,1389575.2138958937,1389575.2078456043,1389575.2207946803,FR,40
2022-01-01,170599.0,158673.65873379423,136129.6522927706,182530.182278781,FR,41
2022-01-01,268533.0,288573.52225733816,260575.70547060372,319018.4993872838,FR,42
2022-01-01,2269.0,620.7980892691926,620.7980845099801,620.7980937772301,FR,43
2022-01-01,148982.0,109926.3309994365,109926.33074869665,109926.33128648049,FR,44
2022-01-01,470268.0,332387.317495079,332387.31696360913,332387.3180386813,FR,45
2022-01-01,1740328.0,1617152.2583945107,1594094.8067712672,1640312.9769680307,FR,46
2022-01-01,219769.0,221812.50380382594,219936.3238547845,223575.79272514634,FR,47
2022-01-01,49063.0,45263.64496807455,41888.46318245934,48783.456874736,FR,49
2022-01-01,86837.0,77474.6712710294,56801.126480895204,98057.85549120518,FR,50
2022-01-01,8528.0,14263.767577701881,5959.432797704998,22672.495468494788,FR,54
2022-01-01,52102.0,2709.673285922221,852.7766614681739,4671.414948370715,FR,55
2022-01-01,66298.0,36166.777798913616,28882.85761770511,43483.56266699318,FR,56
2022-01-01,14973.0,8827.968341115673,6720.320080908877,11013.741862670815,FR,57
2022-01-01,7583.0,7523.278056614865,-837.7292456144729,15299.776381221855,FR,63
2022-01-01,16263.0,11971.470777995677,10992.093226061012,12942.618258457143,FR,64
2022-01-01,0.0,-51.54207684167105,-114.25360040951747,11.400181738988103,FR,66
2022-01-01,17543.0,8832.059433100218,6536.12141179689,10956.73219487505,FR,67
2022-01-01,2684696.7,2735235.9446098213,2706575.361318434,2763867.761084231,GE,30
2022-01-01,959861.9,530347.5439976733,460667.8257458862,602088.1091901364,GE,31
2022-01-01,357848.2,297031.24214881303,297031.24112115573,297031.2431845022,GE,33
2022-01-01,201562.8,220849.38720817328,220849.38648717434,220849.38783136208,GE,34
2022-01-01,5531373.9,5890369.019544801,5623751.641922057,6147371.900910059,GE,36
2022-01-01,82861.6,-25694.067331611557,-88843.18937452865,34091.41372488418,GE,37
2022-01-01,724213.9,279862.26563009206,279862.2639984424,279862.26718217006,GE,38
2022-01-01,14519.2,17282.017364466414,15562.435181071804,18889.559054979887,GE,39
2022-01-01,8429021.8,7152809.546724048,7152809.530595071,7152809.562437336,GE,40
2022-01-01,260338.0,232372.12945049925,189455.5085691882,275657.0944301393,GE,41
2022-01-01,437567.5,409389.372855749,380856.8339904879,435490.60140417167,GE,42
2022-01-01,173592.7,193694.47762151947,193694.47711545954,193694.47796370636,GE,43
2022-01-01,271674.6,135512.06587003215,135512.06521121107,135512.06651133738,GE,44
2022-01-01,1614240.4,1689461.4691897507,1514134.7795367884,1872225.9034277927,GE,46
2022-01-01,82861.6,-25694.067331613216,-86454.95105418138,35589.604754485124,GE,47
2022-01-01,14519.2,17282.017364466366,15726.874263911437,18841.086182330942,GE,49
2022-01-01,339398.3,383601.97243205947,352535.10571393423,418202.5469142339,GE,50
2022-01-01,42249.097,39349.13894454577,32658.42087335648,45990.57366441589,GE,52
2022-01-01,43853.588,22177.41532799955,-2127.5574800596323,46388.43588849828,GE,54
2022-01-01,14011.604,-2498.2760905181494,-8732.023779982368,4451.870606857197,GE,55
2022-01-01,131805.901,138631.16160715726,121395.95404545394,157441.40265685393,GE,56
2022-01-01,12509.589,-23404.76634263771,-60445.2060743356,12101.258843176589,GE,60
2022-01-01,65671.283,22134.998831117548,10758.170427198365,34102.2797707397,GE,63
2022-01-01,9387.361,6502.260169010475,2463.1305714540445,10357.665415510379,GE,64
2022-01-01,510.0,,,,GE,65
2022-01-01,82146.505,79748.91296367254,77117.184376999,82354.41919955653,GL,30
2022-01-01,33650.825,7340.129959830287,-34856.97651294633,48644.33237877191,GL,31
2022-01-01,5599.362,39769.294514934605,26555.911303612036,53276.98190064711,GL,33
2022-01-01,29970.451,91599.71623162311,57249.00882613334,125647.76785272064,GL,34
2022-01-01,8836.994,10629.513416270362,7664.86230477903,13649.584997839422,GL,35
2022-01-01,201766.781,236962.31611453363,186298.8108415167,288957.22256147146,GL,36
2022-01-01,26925.044,-29586.02256727827,-137783.69320994648,83100.32653850569,GL,37
2022-01-01,20191.072,21770.67862393095,5353.280447920718,38929.77144843021,GL,38
2022-01-01,34740.68,26611.932674231415,18539.536995585924,34801.46360433889,GL,39
2022-01-01,120503.33,138271.86771213895,129133.75856481351,146676.46368829312,GL,40
2022-01-01,27650.105,22843.18345638935,17787.86907997345,28031.56767515168,GL,41
2022-01-01,25662.409,32957.689081751334,20355.453948411603,45916.9921505196,GL,42
2022-01-01,393.806,-676.284176741483,-1317.985282881604,18.999336537543435,GL,43
2022-01-01,58157.712,60647.10131066293,38775.22877816754,85058.37466675881,GL,44
2022-01-01,9650.376,7403.052366653596,4589.0757032390475,10076.193919739295,GL,45
2022-01-01,143209.948,149790.20432299277,147637.48565673272,151863.76037801147,GL,46
2022-01-01,26925.045,39114.43113568214,30712.08562883861,47811.339103311635,GL,47
2022-01-01,543.5,7128.557003223955,6634.020082092483,7630.2628618285535,GL,48
2022-01-01,34740.68,28441.826382688407,21436.215711778998,34963.69927759292,GL,49
2022-01-01,19472.0,18852.80039075869,16251.28852375275,21419.16245787955,GL,50
2022-01-01,1064.3,1202.446148769192,895.3887279715041,1519.7968085327227,GL,52
2022-01-01,815.9,3372.057485763818,2305.198475544303,4353.933689485784,GL,54
2022-01-01,13530.7,17651.229484768366,14036.42846839789,21319.9540524295,GL,56
2022-01-01,8066.4,5400.132497475212,3586.4243294797416,7042.75324446637,GL,57
2022-01-01,4990.2,3983.034166877539,2539.6530604010622,5370.783353854061,GL,63
2022-01-01,3216.2,3354.734758423834,2315.458015724346,4331.754708592555,GL,64
2022-01-01,8066.4,5400.261390181524,3734.668950869702,7173.875342962269,GL,67
2022-01-01,409456.8,413973.33242708095,411099.4951407638,416830.51032010926,GR,30
2022-01-01,308094.7,315829.55819856434,309751.4013732561,321907.2898270489,GR,31
2022-01-01,87546.6,86748.64061564545,86748.64041389119,86748.6408361898,GR,33
2022-01-01,30498.3,-56194.75751587341,-97556.18184639321,-15218.688137666173,GR,34
2022-01-01,2681.8,4983.10361826253,2568.9659489630117,7233.601835470796,GR,35
2022-01-01,1127514.5,1428489.7455764222,1192540.8182949503,1661204.8179023545,GR,36
2022-01-01,370419.3,379604.478270945,342446.9729262968,417097.7719770663,GR,37
2022-01-01,79712.0,27103.350396180293,27103.35012281243,27103.35062654121,GR,38
2022-01-01,178115.5,131203.06785258162,36262.165402188584,228893.83910575244,GR,39
2022-01-01,910475.3,848647.9215113245,848647.9015382412,848647.9418312302,GR,40
2022-01-01,141658.7,129537.06471231644,95649.87267679328,162853.66552514103,GR,41
2022-01-01,203743.5,202736.24585370318,186642.3772302272,219263.496751194,GR,42
2022-01-01,8616.9,-13767.88856175747,-30013.294190431265,2584.8895519388143,GR,43
2022-01-01,143316.3,86527.62842495824,72862.28648848427,99424.4860797886,GR,44
2022-01-01,1768.4,880.0204231519656,-7367.257774168244,8549.15709967037,GR,45
2022-01-01,772087.9,955681.393008417,813095.1595158898,1111215.490211185,GR,46
2022-01-01,370419.3,392941.97157717234,345415.8908690797,440604.34705547226,GR,47
2022-01-01,69422.7,86514.50464825702,86514.50450502906,86514.50481173128,GR,48
2022-01-01,178115.5,131203.06785258162,35601.201409262416,228250.7203645784,GR,49
2022-01-01,134522.2,163669.84300904704,141336.63097653366,187717.9090644759,GR,50
2022-01-01,6972.6,5741.413768786346,2073.0515503752677,9414.38510725079,GR,52
2022-01-01,2452.3,6585.8060039432075,4265.169529948158,8986.103959183698,GR,54
2022-01-01,176438.3,184221.02677661274,168644.07540096436,200198.75549587747,GR,56
2022-01-01,18032.2,4110.891718047191,-30133.49147703446,39121.57701392535,GR,57
2022-01-01,2327.1,5053.8275599143535,2090.3045179892342,8272.829393831993,GR,60
2022-01-01,3620.7,5610.471835270239,2553.8730727720117,8725.583252204438,GR,61
2022-01-01,25.0,-5966.637629858269,-12420.0530950816,57.26479883697311,GR,62
2022-01-01,112067.8,130984.44458056822,100627.90043869663,161543.44438859663,GR,63
2022-01-01,5954.8,-4233.800083736707,-14493.752945731898,6059.869686036283,GR,64
2022-01-01,18032.2,16740.6228665455,-24331.569286912658,59848.77115936549,GR,67
2022-01-01,268796.37687,287914.07138164516,286505.9675285936,289433.2985387876,JU,30
2022-01-01,79829.41179,79380.09121316075,77095.87340287294,81584.89910958122,JU,31
2022-01-01,17932.56952,18802.80367135639,18802.80363078413,18802.803720158256,JU,33
2022-01-01,4690.6157,5721.540045291159,5721.540028910504,5721.540059620691,JU,34
2022-01-01,13265.16056,11866.976674279347,11866.976651055096,11866.976704496921,JU,35
2022-01-01,480892.17495,495832.50944953953,486776.19931451225,504986.3984503818,JU,36
2022-01-01,111900.04152,115255.24480009814,114557.37868396503,116010.97672381166,JU,37
2022-01-01,3364.33397,2209.4281734827928,1803.0084620585671,2616.425530871582,JU,39
2022-01-01,356374.39645,334429.516918316,334429.5160369135,334429.51774770836,JU,40
2022-01-01,37532.01835,33260.37503250718,27375.599310504007,39389.683368133396,JU,41
2022-01-01,48355.79645,45968.85818916703,44640.76189235232,47309.39952000267,JU,42
2022-01-01,1481.44303,86.66762155652397,86.66762117538313,86.66762199152426,JU,43
2022-01-01,10141.67491,9620.405142831543,9620.405118667764,9620.40516862985,JU,44
2022-01-01,2155.96623,10887.108027682156,10887.108005500413,10887.108047874546,JU,45
2022-01-01,409685.61587,433603.5865877516,429090.933091324,438575.75370511255,JU,46
2022-01-01,111900.04152,115255.24480009814,114521.06828256659,116005.60458165749,JU,47
2022-01-01,0.0,3742.9994330719624,3742.999427125571,3742.999439628919,JU,48
2022-01-01,3364.33397,2209.4281734827928,1820.055654412828,2609.427348242185,JU,49
2022-01-01,24673.93444,19105.003796666668,16018.40664903082,22357.511622335376,JU,50
2022-01-01,404.505,131.9431645892633,-30.776800802257377,311.9629535218172,JU,54
2022-01-01,-10.0,4513.444679193816,3178.861578560765,5764.610716668346,JU,55
2022-01-01,17535.7343,17618.756105904373,16301.822525271005,18990.848887165583,JU,56
2022-01-01,13699.0179,12264.662923815617,10069.094565172303,14389.360711926955,JU,57
2022-01-01,40.974,47.96114884228743,47.961148661499955,47.96114904834218,JU,58
2022-01-01,390.714,374.16567727267324,126.11726215085041,631.0080644249912,JU,60
2022-01-01,4543.50243,5058.699419073331,3807.912307250273,6173.388362426201,JU,63
2022-01-01,1401.3783,1742.1684921044061,1509.74940000824,1958.65029895827,JU,64
2022-01-01,22.71555,93.20677525574146,-155.03531175398325,348.6897758417673,JU,66
2022-01-01,13699.0179,12264.662923815617,10058.651080780179,14520.543865423677,JU,67
2022-01-01,2970966.206,2902216.6293446403,2640388.2260516076,3178362.291358594,LU,10
2022-01-01,4669896.237,4624545.143793926,4596144.431622597,4648559.061373804,LU,14
2022-01-01,3031915.401,3129505.8965577115,2980690.6681358684,3284076.645282814,LU,20
2022-01-01,4608947.442,4690739.760351069,4648648.525461958,4725020.468386235,LU,29
2022-01-01,678656.165,649068.2417575765,641727.78425126,656225.8578127169,LU,30
2022-01-01,258270.848,229035.93397596377,216435.67446980104,241611.19922920456,LU,31
2022-01-01,131757.716,132070.82845855018,132070.82290565534,132070.832308498,LU,33
2022-01-01,9902.382,-78496.80336406219,-112068.10615469495,-45154.75899621299,LU,34
2022-01-01,14707.686,8867.875512409404,6497.359323638327,11337.1546004499,LU,35
2022-01-01,2299034.573,2451976.272415916,2126194.7712987023,2803216.805219419,LU,36
2022-01-01,255625.493,247271.9370098089,186733.07757188784,301561.4005400785,LU,37
2022-01-01,-391.982,152039.85934544262,152039.8585218435,152039.86010737682,LU,38
2022-01-01,322399.343,404584.48193874874,381474.8226095204,424545.04235322896,LU,39
2022-01-01,1634697.975,1839212.2262674428,1839212.2222893038,1839212.2301541246,LU,40
2022-01-01,226850.485,119289.8263192725,84689.19571089304,152780.41625055065,LU,41
2022-01-01,205706.75,212444.98016997863,186416.16209963994,237147.5591294618,LU,42
2022-01-01,2178.282,-20108.919038678083,-27868.78128791048,-12030.920148319674,LU,43
2022-01-01,114367.939,59024.279495565424,40191.42935154181,77016.22812805165,LU,44
2022-01-01,6273.877,4427.113509388488,4295.95841758202,4558.560731176816,LU,45
2022-01-01,1406319.279,1527993.0658816115,1284938.3777541197,1752068.5584625918,LU,46
2022-01-01,255625.493,262040.11272624074,200919.5557351499,329126.22854034614,LU,47
2022-01-01,322399.343,404574.671593881,385151.98556138674,425406.5278457167,LU,49
2022-01-01,165356.657,91399.43767532827,45623.9703656368,136834.5829341522,LU,50
2022-01-01,11160.786,-4816.057205598285,-11702.39903937364,2363.651209370352,LU,51
2022-01-01,12610.153,11194.39723252169,7213.388360102669,14829.46013214805,LU,52
2022-01-01,2219.581,600.4069497941209,-1234.841999596787,2605.428979581968,LU,54
2022-01-01,25950.0,,,,LU,55
2022-01-01,20272.065,11760.57227714876,5253.729379982284,17807.22322189461,LU,56
2022-01-01,4193.981,4294.03824884979,2750.886930330787,5764.735016535679,LU,57
2022-01-01,23.081,823.7441919381755,25.357434121329664,1656.8449724465415,LU,60
2022-01-01,11652.258,-2230.726134700567,-9875.893580477406,5436.1437585307185,LU,61
2022-01-01,27574.151,18487.57390060795,12731.016324388675,23965.78523716134,LU,63
2022-01-01,3716.059,1284.2665305512091,-4985.526499810671,7171.597230596579,LU,64
2022-01-01,20.556,-3895.8312611205674,-10719.287289476222,2654.858013363688,LU,66
2022-01-01,4193.981,3102.5589531856403,392.1509803145714,5707.20477773293,LU,67
2022-01-01,459447.235,450197.1666243138,419478.9546119771,483890.9554128121,NE,30
2022-01-01,182246.578,196638.18591188197,185457.58453652865,208544.1143146851,NE,31
2022-01-01,42839.792,-3963.874069939571,-3963.8742739709933,-3963.8738423366085,NE,33
2022-01-01,23006.725,-56007.55774374667,-141268.14755657126,22498.15675091952,NE,34
2022-01-01,36487.883,9943.324648941092,1994.3130417403631,16956.670544203935,NE,35
2022-01-01,1396448.939,1744513.5489241974,1446962.5508772556,2015808.2917044305,NE,36
2022-01-01,188061.098,160550.69083736747,91216.76721187597,224396.69932027365,NE,37
2022-01-01,36950.085,332.632140608206,332.63208586076865,332.63218825625415,NE,38
2022-01-01,160772.175,159965.26021227668,126102.19833045444,196351.20527992828,NE,39
2022-01-01,1080836.871,1020766.2403525207,1020766.2258575244,1020766.2529332733,NE,40
2022-01-01,99854.509,74407.68424648007,54547.20888555387,94553.68910722704,NE,41
2022-01-01,154518.953,228218.03878374025,202346.28838819117,254848.14694283315,NE,42
2022-01-01,19147.639,19229.593362481,8391.907782890208,30610.56740626149,NE,43
2022-01-01,69079.218,38256.36688596253,7995.245625828243,67453.19148846806,NE,44
2022-01-01,6115.482,-15809.72140752709,-42442.05965761465,10103.058884662994,NE,45
2022-01-01,730020.985,803789.2882157248,701171.1804891368,901052.6937381717,NE,46
2022-01-01,188061.098,213004.2554379282,191081.0765550529,234249.49977697182,NE,47
2022-01-01,24281.528,-4914.1172355346935,-4914.117352972795,-4914.117130536695,NE,48
2022-01-01,160772.175,159965.260212274,124283.51046250673,195127.64152048648,NE,49
2022-01-01,58098.964,37332.96523782681,31135.956310443697,43851.663272330145,NE,50
2022-01-01,1950.632,1652.256552112467,-145.32749274895087,3326.2839551205084,NE,52
