Realized,Predicted,Budget y
27081.1,94895.368752029,14532.5
3394189.3,2358797.8490524935,3109543.4
222495.2,243842.53052469285,231477.5
675150.9,508948.5149139804,569463.5
2558588.8,2068794.6124501766,2282830.2
282555.5,276581.89716647234,155248.0
304780.9,285745.3421227106,281871.4
38844.9,98176.87310995464,21811.6
9650.3,94895.368752029,21127.7
1561262.9,1270889.7448379833,1509139.8
222495.2,242843.53561072797,231477.5
675150.9,508948.5149139804,569463.5
115313.5,165275.4553359596,94053.1
7194.3,91059.1798842123,21188.0
0.0,91059.1798842123,36608.0
12622.47875,91059.1798842123,14700.0
109.966,91059.1798842123,0.0
209616.35551,215089.4744469766,213955.7
34239.54927,91059.1798842123,34020.8
0.5015,91059.1798842123,0.0
730.91665,91059.1798842123,727.5
12622.47875,91059.1798842123,14700.0
171079.87495,185731.64705986605,201402.5
337380.8,316037.5972621817,337698.1
116685.96,165275.4553359596,105772.8
63873.996,119133.35330195255,73264.6
368.1,91059.1798842123,151.4
964185.6,783866.2987933265,958267.0
91404.98,188366.5414841796,93313.6
13952.3,91059.1798842123,14693.7
925031.7,676040.7890218603,860176.0
61231.7,114058.19525770708,21232.3
84745.1,143151.54161883445,78768.3
191.1,91059.1798842123,135.3
6480.4,91059.1798842123,16091.4
688261.7,518001.91151224077,654100.7
1.0,91059.1798842123,0.0
35887.078,95159.31688784907,54499.6
11645.24621,91059.1798842123,13722.2
8944.8,91059.1798842123,0.0
1044878.22206,921971.1694330247,1043309.5
411052.19293,314834.90722467756,414805.3
67823.166,135224.17498357457,63355.3
143873.31603,198665.51027300858,127007.8
2023565.49422,1770709.42118258,1893574.2
203122.0316,215128.55814664887,201401.9
129964.24869,195872.87530363744,118916.2
1557287.96651,1270889.7448379833,1400101.6
207530.63247,206849.0546568202,150410.0
262260.67257,276843.041412448,248588.9
11218.83649,91059.1798842123,9356.8
111039.29373,221579.99195967865,131785.0
1681596.29482,1690981.4926176139,1654489.1
203122.0316,208554.0555768825,201401.9
129964.24869,195872.87530363744,118916.2
67034.41953,134942.7855209676,71401.1
93361.47943,134942.7855209676,65435.3
156125.79346,185554.02311053313,123467.8
46311.75959,98176.87310995464,91697.1
252425.59716,276843.041412448,258561.9
91404.98,182531.34339759024,93313.6
22313.7,94895.368752029,0.0
13952.3,91059.1798842123,14693.7
55884.3,117752.32799638408,50092.0
318766.918,271739.69336198195,365128.0
12664.37028,117680.43806764678,60740.0
5592016.492640001,4213171.379309274,5175446.5
254459.49664,231095.80648177335,196882.3
75252.64048,172496.6076233539,86301.3
466040.70803,471229.82190843945,405351.2
873716.9784,786268.2190072994,967375.1
21.94095,91059.1798842123,200.0
34348.82705,97912.92497413457,80877.0
13862.4841,208903.776805828,21140.0
3332781.3870900003,2358797.8490524935,3250235.6
734.8,91059.1798842123,0.0
49016.65658,133561.76021539912,58112.0
1478.6951,91059.1798842123,100.0
21.94095,91059.1798842123,200.0
50149.72532,119404.5807649974,61721.6
54899.46744,97912.92497413457,21929.7
26.108,91059.1798842123,0.0
14630.93652,95159.31688784907,108.0
49016.65658,133561.76021539912,58112.0
169159.52768,226979.23523460195,180931.0
838448.387,649562.6582674304,693378.0
7843917.20414,5624241.116788566,6929027.4
0.449,91059.1798842123,0.499
80846.0,133561.76021539912,93045.0
2309.5,91059.1798842123,3200.0
12626.9,91059.1798842123,16076.0
3145.8,91059.1798842123,6025.0
19.2,91059.1798842123,10.0
6711.1,91059.1798842123,7127.6
3135.9,91059.1798842123,3145.0
3145.8,91059.1798842123,6025.0
5986496.39758,4325370.042104777,5900014.3
3432345.61366,2957999.7235652516,3421634.4
589693.08896,466484.22149699414,564430.2
40737.64011,113794.24712188702,16658.0
7736885.73527,5624241.116788566,7185689.9
254459.49666,232094.80139573824,199037.3
7292.8,91059.1798842123,1205.2
76769.7,133561.76021539912,93736.0
41622.9,94895.368752029,0.0
2730.3,91059.1798842123,0.0
222560.05099,208554.0555768825,212480.2
27044.40365,94895.368752029,26962.8
82574.4625,134942.7855209676,68628.9
1459.798,91059.1798842123,0.0
959.191,91059.1798842123,932.6
231499.05855,197397.92369210662,210636.0
1182.19134,91059.1798842123,0.0
5029.018,91059.1798842123,4663.0
165709.39211999995,196909.81864586155,153589.2
41964.59909,98176.87310995464,44842.6
156448.85086,185731.64705986605,150394.7
127.1,91059.1798842123,200.0
56437.61816000001,133561.76021539912,72064.0
9104.43358,91059.1798842123,8497.1
17769.983319999996,91059.1798842123,19264.0
41964.59909,98176.87310995464,44842.6
107212.59592,199870.90043646988,109705.949
58665.92757,133561.76021539912,62383.975
1036123.4312,1129008.5719030767,1041430.7
3826.63029,91059.1798842123,6084.1
17973.661420000008,91059.1798842123,15284.6
193.7,91059.1798842123,823.0
166.1,94895.368752029,500.0
12268.9,94895.368752029,20408.0
3593.2,91059.1798842123,3531.0
59.0,91059.1798842123,0.0
1672.2,91059.1798842123,100.0
31132.9,94895.368752029,28713.0
396.1,96649.71672853983,0.0
694.5,91059.1798842123,200.0
3593.2,91059.1798842123,3531.0
1900.0,91059.1798842123,10903.0
1139988.0565299997,865664.6046655567,1135850.7
349342.4044199998,286601.2835290346,321014.0
116987.07237,143432.93108144143,103648.1
31006.18817,96097.87838853094,16274.5
2174714.52933,1770709.42118258,2206160.8
156448.85086,198055.7810539712,150394.7
222560.0509899998,208554.0555768825,212480.2
2135039.76845,1770709.42118258,2009608.0
288610.68955,276843.041412448,256178.0
278388.8011300001,276843.041412448,276862.7
11194.15353,91059.1798842123,10485.8
3035.97184,91059.1798842123,858.4
29797.2127,96097.87838853094,29738.1
288468.29292000004,284900.6985220574,248550.8
2669600.8,2097471.6181922443,2684390.2
749076.9,617211.3658263274,755688.7
184990.8,186662.88088185998,188613.6
117239.9,277774.275234442,32628.7
6567327.8,5624241.116788566,6324089.7
640437.0,649562.6582674304,635683.6
4475.8,91059.1798842123,4355.7
6750401.1,5624241.116788566,6057024.9
419992.1,303582.18444283196,166397.2
471080.0,343275.6262254455,482524.1
57226.8,134942.7855209676,192261.7
56189.2,134942.7855209676,48681.4
337260.54082,276843.041412448,344088.3
2657857.2,2358797.8490524935,2590583.0
4475.8,91059.1798842123,4355.7
31159.1,98176.87310995464,47697.9
320692.6,307381.6645946336,306864.0
681284.2,311251.87388975173,0.0
371499.4,276652.77366905735,0.0
297691.5,277513.1309884663,486468.3000000001
2730.3,91059.1798842123,0.0
68701.3,133561.76021539912,0.0
6551.5,91059.1798842123,0.0
50.0,91059.1798842123,0.0
93072.9,142257.46078591121,0.0
8944.8,91059.1798842123,0.0
640437.0,649562.6582674304,635683.6
457022.49751,341891.978790137,473816.7
168706.33623000002,185554.02311053313,118822.5
24794.98919,94895.368752029,24756.90001
103730.08657,495570.486015837,95255.7
60338.8831,99901.01580730524,46715.8
23614.5577,94895.368752029,25803.22
767.4411600000001,91059.1798842123,713.6
2572.00557,91059.1798842123,4319.5
194633.40112,216675.10820427554,186363.15
29797.2127,96097.87838853094,29738.1
24794.98919,94895.368752029,24756.9
927.39909,91059.1798842123,719.0
13171.80779,91059.1798842123,12679.4
58555.91481,133561.76021539912,59536.0
68.0,91059.1798842123,0.0
1202.722,91059.1798842123,1785.0
6091.5274,91059.1798842123,4890.523
0.0,91059.1798842123,480.0
7176.84455,91059.1798842123,8367.5
2907.1241,91059.1798842123,1759.5
29.0,91059.1798842123,0.0
68.0,91059.1798842123,0.0
22290.10796,91059.1798842123,21224.71
6372.905900000001,91059.1798842123,4925.523
2907.1241,91059.1798842123,1759.5
201356.08509,224698.830260598,194106.452
1769407.06614,1290644.7082484679,1824800.673
7036.68315,91059.1798842123,2000.0
1748034.18893,1368101.1718327408,1758731.381
76207.3548,135224.17498357457,76177.652
14992.78301,94895.368752029,15709.2102
2051344.2522,1350998.7550017072,1899406.9436
160513.91811,196909.81864586155,89816.0
155902.66739,196909.81864586155,135204.364
5051.60669,91059.1798842123,3949.9
7329.83697,94895.368752029,10429.744
647919.14614,612749.117219394,640568.029
76207.3548,135224.17498357457,76177.652
14992.78301,94895.368752029,15709.2102
33967.48163,96361.82652435101,34681.175
93750.75877,143432.93108144143,83672.049
135641.78122,165275.4553359596,122970.38248
161742.906,186462.96007433423,172961.8
0.0,91059.1798842123,5000.0
14708.948,91059.1798842123,21550.0
5000.0,91059.1798842123,0.0
1400.8,91059.1798842123,0.0
81.808,91059.1798842123,731.0
16293.805,91059.1798842123,20870.0
195144.0,146808.1979384179,66498.0
331092.60915,278106.35219384194,287880.391
659707.8139,508948.5149139804,666407.29
1020202.0,508948.5149139804,45089.1
3215.0,91059.1798842123,2746.4
92298.6,193430.12936290877,68609.2
4102341.8,3963897.312721665,3987974.8
591595.5,508948.5149139804,577095.2
158505.1,215993.4517812749,179884.7
64178.4,135224.17498357457,64384.1
311879.5,312427.31754163373,310127.0
14527.9,91059.1798842123,16750.0
3414.3,91059.1798842123,136219.6
308417.7,312427.31754163373,293397.9
181.8,91059.1798842123,0.0
28990.6,97912.92497413457,49366.8
27279.9,119404.5807649974,32687.0
337145.0,191068.5510613769,119677.8
11045.3,94895.368752029,13850.0
4023.4,91059.1798842123,100.0
9170.6,91059.1798842123,4216.0
3723.7,91059.1798842123,0.0
90759.0,119404.5807649974,61207.1
28695.4,97912.92497413457,28189.0
211477.3,91059.1798842123,610.7
11045.3,94895.368752029,13850.0
5274422.8,5297085.120670972,5689728.6
6950599.8,5841095.207375985,7084392.5
11204820.6,5841095.207375985,12729032.0
4991.2,91059.1798842123,9989.0
578319.8,508948.5149139804,553238.8
5000.0,91059.1798842123,0.0
658.991,91059.1798842123,0.0
10705.936,94895.368752029,1276.0
17755.802,94895.368752029,20165.32
1697890.0,1041396.4808616181,1389755.0
726.371,91059.1798842123,191.107
418249.0,318050.23110044474,394843.0
234916.0,201604.49988965626,73898.0
1762112.0,1368101.1718327408,1681823.0
220107.0,236385.6653454201,223152.0
49063.0,98176.87310995464,45973.0
1447526.0,1054970.946308764,1350310.0
170599.0,197397.92369210662,69679.0
268533.0,277687.6850131012,256824.0
2269.0,91059.1798842123,2075.0
470268.0,203570.64505569424,162129.0
1740328.0,1270889.7448379833,1684060.0
219769.0,234836.4079860855,223152.0
49063.0,98176.87310995464,45973.0
6322.0,91059.1798842123,5221.0
78184.0,134942.7855209676,85210.0
17598.706,91059.1798842123,0.0
1379150.261,997241.2058120483,1391298.207
477806.942,349885.0523845289,465127.702
210994.73676,219835.2805777782,216345.767
2307990.41172,1770709.42118258,2095788.474
344708.331,306937.3752452849,337084.39
2999740.727,2097471.6181922443,2775690.0
119462.891,165275.4553359596,73932.799
333965.413,309253.4803105042,359848.422
35733.243,97912.92497413457,30039.871
866210.13531,666563.2275759205,751718.212
344708.331,306937.3752452849,337084.39
233557.474,198875.96381189954,99916.011
471728.114,640957.5489294996,338620.979
285425.755,284900.6985220574,348480.151
658.991,91059.1798842123,0.0
12542.57,91059.1798842123,710.0
55516.929,91059.1798842123,75857.0
75028.815,91059.1798842123,6000.0
0.0,91059.1798842123,100.0
148982.0,165275.4553359596,105933.0
539156.6,422705.23818190256,539190.5
158505.1,215993.4517812749,179884.7
6.2409,91059.1798842123,0.0
2133.33315,91059.1798842123,6517.5
28922.5,94895.368752029,29102.0
16025.4,91059.1798842123,18618.0
8391.8,91059.1798842123,9042.0
963.5,91059.1798842123,239.0
89230.0,181138.83824379815,84848.7
23010.1,94895.368752029,24090.0
10029.7,91059.1798842123,9467.9
8716.6,91059.1798842123,8618.0
14166.7,91059.1798842123,12892.0
296.5,91059.1798842123,230.0
6439.1,91059.1798842123,3316.0
45417.2,117680.43806764678,42694.0
23010.1,94895.368752029,24090.0
10029.7,91059.1798842123,9467.9
3111.7,91059.1798842123,44.0
11743.6,91059.1798842123,11232.5
8995.0,91059.1798842123,-305.0
3935.2,91059.1798842123,3842.0
15390.2,91059.1798842123,19235.0
70550.7,494189.46071026823,60118.0
78308.76562,143432.93108144143,83228.412
471235.72459,352140.9005702157,486337.94
176835.45829,276843.041412448,201998.18638
140826.08142,252066.06209697845,117736.178
3067152.26254,2097471.6181922443,2777999.43
316264.69522,306972.7000746492,321373.1
269427.09054,308562.9579806454,261461.444
2692885.1047,2097471.6181922443,2474073.0
391628.14474,315073.7479644643,284338.0
328542.18477,306937.3752452849,306683.9835
574.45606,91059.1798842123,1347.35
17880.85735,132986.59362219603,44116.21005
2083501.6064,1770709.42118258,2047529.544
316264.69522,306092.73164463165,321373.1
269427.09054,308562.9579806454,261461.444
15865.61211,91059.1798842123,12107.0
251912.01292,275721.53984706337,226330.47635
176417.15957,255744.92628916437,48018.927
47136.39842,96361.82652435101,91988.396
242845.32471,284900.6985220574,300905.91505
46836.9488,134942.7855209676,54328.9
2133.33315,91059.1798842123,6517.5
655.85072,91059.1798842123,604.746
756.3,91059.1798842123,460.0
5845854.9,4542224.1326921955,5647480.0
311.5,91059.1798842123,497.0
3425.8,91059.1798842123,4163.0
10732.8,94895.368752029,10398.7
19819.6,96097.87838853094,28379.0
2440.1,91059.1798842123,2793.0
3329.1,91059.1798842123,2493.3
135.9,91059.1798842123,290.0
5309.9,91059.1798842123,4246.0
3978.1,91059.1798842123,3690.0
3585.3,91059.1798842123,7800.0
3197.2,91059.1798842123,384.3
3978.1,91059.1798842123,3690.0
241493.1,218130.2796577159,168318.69999999998
189769.1,203309.50080971856,198139.9
216589.5,234836.4079860855,178312.0
214672.5,201604.49988965626,188146.6
3150201.2,2358797.8490524935,3196887.4
906239.3,786268.2190072994,1024521.5
282257.7,293615.5789641222,286510.7
95074.8,215993.4517812749,70980.7
6606185.5,5841095.207375985,6673730.4
591595.5,508948.5149139804,577095.2
10047.2,91059.1798842123,7407.0
1333.2,91059.1798842123,1543.6
37175.8,96361.82652435101,36677.1
0.0,91059.1798842123,17.0
1445.2,91059.1798842123,600.0
43.4,91059.1798842123,0.0
654.5,91059.1798842123,750.0
103788.1,143432.93108144143,100792.0
50874.8,98248.76303869193,51929.4
16210.7,96097.87838853094,16321.9
793.7,91059.1798842123,67.3
266396.3,343614.6578660444,270010.3
40849.4,98176.87310995464,40113.7
37175.8,96361.82652435101,36677.1
222642.0,426995.1938436956,207840.0
29611.8,94895.368752029,28891.8
28238.5,94895.368752029,26762.2
5763.3,91059.1798842123,4320.5
428.4,91059.1798842123,240.1
180421.7,212968.32013519667,174240.8
40849.4,98176.87310995464,40113.7
50000.0,97912.92497413457,0.0
86837.0,134942.7855209676,114366.0
17535.7343,94895.368752029,15980.1
13699.0179,91059.1798842123,14356.5
40.974,91059.1798842123,0.0
390.714,91059.1798842123,0.0
4543.50243,91059.1798842123,4888.7
1401.3783,91059.1798842123,1712.5
0.11785,91059.1798842123,0.0
22.71555,91059.1798842123,40.0
13699.0179,91059.1798842123,14356.5
-10.0,91059.1798842123,0.0
678656.165,508948.5149139804,661231.552
258270.848,277000.5643472131,237918.765
131757.716,182939.0120904949,130151.606
14707.686,91059.1798842123,3687.5
2299034.573,1877920.617535109,2259595.422
255625.493,277842.036326413,256015.786
322399.343,333541.8028593175,317002.706
1634697.975,1270889.7448379833,1466498.435
226850.485,165275.4553359596,190797.507
205706.75,207029.50509100955,200766.852
2178.282,91059.1798842123,1360.0
6273.877,91059.1798842123,5758.159
404.505,91059.1798842123,460.0
5954.8,91059.1798842123,5205.0
18032.2,94895.368752029,21765.0
22.7,91059.1798842123,0.0
268796.37687,300498.284453089,268481.2
79829.41179,143151.54161883445,78612.8
17932.56952,91059.1798842123,18386.3
13265.16056,91059.1798842123,10918.9
480892.17495,703904.4084909228,483650.0
111900.04152,195263.14608460007,113169.4
3364.33397,91059.1798842123,3049.1
356374.39645,457082.17226215126,341487.4
37532.01835,97912.92497413457,37344.4
48355.79645,98176.87310995464,42790.3
1481.44303,91059.1798842123,120.3
2155.96623,91059.1798842123,9728.3
409685.61587,377109.7672301956,402243.0
111900.04152,182939.0120904949,113169.4
3364.33397,91059.1798842123,3049.1
4690.6157,91059.1798842123,5009.3
10141.67491,91059.1798842123,9923.5
0.0,91059.1798842123,907.0
24673.93444,94895.368752029,26630.8
1406319.279,1257315.2793908373,1353903.354
112067.8,153825.00436807433,108414.0
255625.493,276843.041412448,256015.786
9902.382,91059.1798842123,12271.35
154518.953,207029.50509100955,201263.454
19147.639,96097.87838853094,10001.36085
6115.482,91059.1798842123,10931.279
730020.985,518001.91151224077,666744.675
188061.098,252676.50596728074,184236.9
160772.175,196909.81864586155,151655.09949000002
23006.725,94895.368752029,24442.0
69079.218,134942.7855209676,66735.31266
36950.085,91059.1798842123,0.0
24281.528,94895.368752029,85142.68868
58098.964,98176.87310995464,109359.89108
1950.632,91059.1798842123,3293.507
99854.509,143151.54161883445,47080.0
24708.76,91059.1798842123,29697.41963
15182.247,94895.368752029,24261.39915
2142.706,91059.1798842123,5284.8
16.326,91059.1798842123,0.0
2592.647,91059.1798842123,2915.49996
14156.28,91059.1798842123,15238.95012
23661.941,94895.368752029,34683.59
2142.706,91059.1798842123,5284.8
181.278,91059.1798842123,0.0
0.0,94895.368752029,450.0
1080836.871,840294.7836148439,1020247.393
160772.175,196909.81864586155,151655.09949000002
188061.098,258707.9837445293,184236.9
114367.939,182939.0120904949,103224.503
-391.982,122003.00321975398,0.0
165356.657,165275.4553359596,210875.0
11160.786,91059.1798842123,100.0
12610.153,91059.1798842123,11069.0
2219.581,91059.1798842123,2750.0
25950.0,91059.1798842123,25900.0
20272.065,91059.1798842123,20159.54
4193.981,91059.1798842123,6075.0
23.081,91059.1798842123,0.0
11652.258,91059.1798842123,100.0
27574.151,91059.1798842123,41494.0
3716.059,91059.1798842123,2910.363
20.556,91059.1798842123,10.0
4193.981,91059.1798842123,6075.0
2970966.206,2097471.6181922443,2516428.4595000003
4669896.237,3608029.258203969,4746044.798
3031915.401,2358797.8490524935,3042729.7015
4608947.442,3608029.258203969,4219743.556
459447.235,385191.6923535587,460640.857
182246.578,207267.7218375609,176813.267
42839.792,98176.87310995464,42612.72011
36487.883,91059.1798842123,8008.893
1396448.939,1227274.7935485297,1385371.27793
322399.343,333541.8028593175,317002.706
25.0,91059.1798842123,0.0
3620.7,91059.1798842123,4330.0
2327.1,91059.1798842123,0.0
82861.6,133561.76021539912,57739.09
14519.2,91059.1798842123,15323.04
201562.8,209489.6033365068,195696.41
271674.6,207523.45817046883,191728.33
724213.9,209048.0086563418,120235.49
339398.3,314782.21398002043,522397.7218
42249.097,98176.87310995464,58141.948200000006
43853.588,119404.5807649974,30420.375
14011.604,91059.1798842123,17000.0
131805.901,185137.9660900165,173375.213
1614240.4,1335209.7289720539,1372173.53
65671.283,95159.31688784907,39780.628
9387.361,91059.1798842123,6016.25
510.0,91059.1798842123,0.0
292.997,91059.1798842123,0.0
82146.505,143151.54161883445,83575.1
12509.589,91059.1798842123,0.0
173592.7,184782.99064176896,86596.51
437567.5,333489.1096146604,423148.02
8528.0,91059.1798842123,12938.0
52102.0,91059.1798842123,10600.0
66298.0,98176.87310995464,69916.0
14973.0,91059.1798842123,30608.0
7583.0,91059.1798842123,10857.0
16263.0,91059.1798842123,11284.0
0.0,91059.1798842123,50.0
17543.0,91059.1798842123,30608.0
2684696.7,2097471.6181922443,2637286.94
959861.9,508948.5149139804,579473.01
357848.2,314782.21398002043,360354.72
5531373.9,4393602.656434219,5402855.71
82861.6,133561.76021539912,57739.09
14519.2,91059.1798842123,15323.04
8429021.8,5624241.116788566,6867241.32
260338.0,277075.8502459318,261896.62
33650.825,96097.87838853094,33687.6
5599.362,91059.1798842123,7665.1
8836.994,91059.1798842123,5914.1
201766.781,215775.84553010468,203619.6
409456.8,341785.2038911118,423371.0
308094.7,307356.0424260256,331988.0
87546.6,134942.7855209676,113003.0
2681.8,91059.1798842123,270.0
1127514.5,972113.5423228324,1234988.0
370419.3,315528.650297815,378584.0
178115.5,201604.49988965626,197964.0
910475.3,676040.7890218603,814330.0
141658.7,201604.49988965626,166168.0
203743.5,233131.4070660232,176743.0
8616.9,91059.1798842123,7943.0
1768.4,91059.1798842123,35053.0
772087.9,666563.2275759205,757239.0
370419.3,314834.90722467756,378584.0
178115.5,201604.49988965626,197964.0
30498.3,91059.1798842123,4415.0
143316.3,182939.0120904949,108812.0
79712.0,114058.19525770708,0.0
69422.7,114058.19525770708,32785.0
134522.2,182939.0120904949,160480.0
6972.6,91059.1798842123,14677.0
2452.3,91059.1798842123,9160.0
176438.3,196909.81864586155,214345.0
18032.2,94895.368752029,21765.0
8066.4,91059.1798842123,12027.0
26925.044,97912.92497413457,26545.7
34740.68,94895.368752029,29228.3
120503.33,211191.17373881527,113357.0
27650.105,94895.368752029,22795.0
25662.409,94895.368752029,25985.9
393.806,91059.1798842123,238.5
9650.376,91059.1798842123,5027.0
143209.948,198833.79830369548,138508.0
26925.045,97912.92497413457,26545.7
34740.68,94895.368752029,29228.3
29970.451,94895.368752029,7412.6
58157.712,97912.92497413457,27262.3
20191.072,91059.1798842123,0.0
543.5,91059.1798842123,543.5
19472.0,91059.1798842123,22260.0
1064.3,91059.1798842123,1783.0
815.9,91059.1798842123,1990.0
13530.7,94895.368752029,14821.0
8066.4,91059.1798842123,12027.0
4990.2,91059.1798842123,4766.0
3216.2,91059.1798842123,1608.0
