Year,Region,Acc-ID,y,Budget y,Budget y+1,Slack,Realized_1yr_lag,Realized_2yr_lag,ds,y(t-1),y(t-2),y(t-3),yhat
2022,JU,54,404.505,460.0,460.0,55.495000000000005,342.265,375.035,2022-01-01,342.265,375.035,379.015,69.81224
2022,JU,55,-10.0,0.0,0.0,0.0,2000.0,5057.86,2022-01-01,2000.0,5057.86,5000.0,1754.6089
2022,JU,56,17535.7343,15980.1,11857.8,-1555.6342999999997,19774.43345,12911.45225,2022-01-01,19774.43345,12911.45225,12504.77695,12603.921
2022,JU,57,13699.0179,14356.5,9889.1,657.4820999999993,10811.39892,13666.43603,2022-01-01,10811.39892,13666.43603,11397.39958,11810.395
2022,LU,50,165356.657,210875.0,213964.0,45518.34299999999,143369.6085,103314.77333,2022-01-01,143369.6085,103314.77333,124918.9879,99601.06
2022,LU,51,11160.786,100.0,0.0,-11060.786,3220.55705,1003.4869,2022-01-01,3220.55705,1003.4869,1047.0412,-799.0387
2022,LU,52,12610.153,11069.0,13089.0,-1541.1530000000002,15820.53936,10433.76342,2022-01-01,15820.53936,10433.76342,8102.45644,10731.254
2022,LU,54,2219.581,2750.0,2000.0,530.4189999999999,1950.4095,1083.16155,2022-01-01,1950.4095,1083.16155,884.542,219.84863
2022,LU,56,20272.065,20159.54,20600.0,-112.52499999999782,9381.10345,20298.40595,2022-01-01,9381.10345,20298.40595,20234.51756,5351.2637
2022,LU,57,4193.981,6075.0,6075.0,1881.019,5098.4298,6742.8203,2022-01-01,5098.4298,6742.8203,8797.45555,5784.909
2022,NE,50,58098.964,109359.89108,109318.126,51260.92708,48415.57335,40412.04516,2022-01-01,48415.57335,40412.04516,39110.516,18454.426
2022,NE,54,24708.76,29697.41963,24266.0,4988.659630000002,13054.3216,14652.565,2022-01-01,13054.3216,14652.565,10097.91,6656.987
2022,NE,56,15182.247,24261.39915,24019.629,9079.152150000002,21360.58658,14858.07017,2022-01-01,21360.58658,14858.07017,9124.398,29251.54
2022,NE,57,2142.706,5284.8,4409.55,3142.094,2879.2767000000003,2005.07925,2022-01-01,2879.2767000000003,2005.07925,2309.209,-56.283012
2022,NW,50,19866.5,28440.1,21960.0,8573.599999999999,27960.86164,21670.9,2022-01-01,27960.86164,21670.9,9859.7,-1807.5408
2022,NW,52,1797.2,2297.0,2277.0,499.8,1223.24158,1110.7,2022-01-01,1223.24158,1110.7,1401.1,318.32437
2022,NW,54,13174.2,13880.9,3562.9,706.6999999999989,7338.685,784.9,2022-01-01,7338.685,784.9,775.9,0.09999791
2022,NW,56,10294.5,10815.0,15359.0,520.5,5432.24956,11441.4,2022-01-01,5432.24956,11441.4,18602.5,-5674.123
2022,NW,57,1095.0,980.0,1057.0,-115.0,944.061,1113.5,2022-01-01,944.061,1113.5,1041.0,-149.432
2022,OW,50,31076.6,34226.8,35607.3,3150.2000000000044,20349.4,36035.3,2022-01-01,20349.4,36035.3,30551.2,-19530.922
2022,OW,51,8553.8,8284.0,22357.0,-269.7999999999993,14665.0,10216.4,2022-01-01,14665.0,10216.4,3569.4,4907.414
2022,OW,52,1335.6,1357.0,1181.3,21.40000000000009,1383.4,915.0,2022-01-01,1383.4,915.0,1279.3,1129.2762
2022,OW,54,80.6,1150.0,2150.0,1069.4,93.0,75.3,2022-01-01,93.0,75.3,78.8,3.5509953
2022,OW,56,4953.9,9390.0,9180.0,4436.1,5916.4,7013.0,2022-01-01,5916.4,7013.0,8716.6,-2955.337
