Year,Region,Acc-ID,Realized,Budget y,Budget y+1,Slack,Alter 0–19,Alter 20–64,Alter 65 und mehr,Geschlecht Mann,Geschlecht Frau,Staatsangehörigkeit Schweiz,Staatsangehörigkeit Ausländer,Zivilstand Ledig,Zivilstand Verheiratet ,Zivilstand Verwitwet,Zivilstand Geschieden ,Zivilstand Unverheiratet ,Zivilstand In eingetragene Partnerschaft ,Zivilstand Aufgelöste Partnerschaft ,Städtischer Kernraum,Einflussgebiet städtischer Kerne,Gebiete ausserhalb des Einflusses städtischer Kerne,Einwanderung,Auswanderung,Wanderungssaldo Ein-und Auswanderung,Zuzüge,Wegzüge,Wanderungssaldo Zu-und Wegzüge,Betreibungshandlungen Verwertungen,Betreibungshandlungen Pfändungsvollzüge,Betreibungshandlungen Zahlungsbefehle,Transferzahlungen von Kantonen an Bund,Transferzahlungen von Kantonen an andere Kantone,Transferzahlungen von Kantonen an Gemeinden,Transferzahlungen von Gemeinden an Kantone,Öffentliche Bildugnsausgaben,Kulturausgaben Kanton,Kulturausgaben Gemeinden,Kulturausgaben Kantone und Gemeinde,"BWS Landwirtschaft, Forstwirtschaft und Fischerei",BWS Bergbau und Gewinnung von Steinen und Erden,"BWS Versorgung, Sammlung, Entsorgung","BWS Transport, IT-Dienstleistung",BWS Finanzdienstleistungen und Versicherungen,BWS Wissenschaft und Kunst sowie sonstige Dienstleistungen,BWS Öffentliche Verwaltung,BWS Private Haushalte als Hersteller,BIP
2020.0,BE,38.0,14594.8,25679.7,22520.0,11084.9,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,48.0,1515.3,144404.7,136238.0,142889.40000000002,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,50.0,307619.3,335601.7,282113.2,27982.400000000023,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,51.0,1291.2,0.0,0.0,0.0,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,52.0,29796.8,34486.2,62589.9,4689.399999999998,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,54.0,51148.4,23900.0,29217.5,-27248.4,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,55.0,0.0,0.0,0.0,0.0,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,56.0,105918.5,148238.9,122495.0,42320.4,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,57.0,14991.6,19850.0,19850.0,4858.4,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,58.0,0.0,0.0,0.0,0.0,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,60.0,5868.6,3098.4,104.0,-2770.2000000000003,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,61.0,5604.6,7031.0,8085.0,1426.3999999999996,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,62.0,871.3,453.4,3497.8,-417.9,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,63.0,46515.1,59287.2,55851.4,12772.1,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,64.0,35485.5,26000.0,27572.5,-9485.5,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,65.0,10158.2,0.0,0.0,0.0,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,66.0,437.2,0.0,0.0,0.0,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,67.0,14991.6,19850.0,19850.0,4858.4,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,68.0,0.0,0.0,0.0,0.0,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,10.0,5843069.800000001,5235848.0,5258153.399999999,-607221.8000000007,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,14.0,6989288.8,8112631.199999999,7473780.9,1123342.3999999994,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,20.0,12150364.9,12052566.4,11988692.1,-97798.5,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BE,29.0,681993.7,1295913.2,743242.2,613919.5,198135,622565,222432,512300,530832,869681,173451,459553,434188,54891,92148,55,1922,355,548169,231971,262992,11789,8174,3615,13241,12990,251,54428.0,163403,275397,0.0,145935.195,50905.947,511657.336,4471172.323999999,69705333.64,111461681.88,179688640.52,693.95648,16684.47662,8861.08642,17707.87598,4839.47175,13512.51222,15918.31101,254.25657,80589.16775
2020.0,BL,30.0,623195.3913400001,637323.8171,648509.42514,14128.425759999896,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,31.0,256760.11599,266153.9169,264896.23102,9393.80090999999,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,33.0,90426.41064,93735.653,103380.838,3309.242360000004,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,35.0,897.183,4533.0,0.0,3635.817,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,36.0,1759454.83539,1645402.862,1682149.50242,-114051.97339000016,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,37.0,89039.46751,87720.916,88267.373,-1318.5515100000048,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,39.0,31347.303600000003,29066.5952,17265.781199999998,-2280.708400000003,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,40.0,1776893.72102,1844077.0,1839442.9436,67183.27897999994,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,41.0,115513.67755,44983.2,90129.2,-70530.47755,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,42.0,115629.86472,131380.619,120710.76,15750.754280000008,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,43.0,5432.97691,3767.5,3655.1,-1665.4769100000003,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,45.0,25862.496440000003,25269.232,14395.815,-593.2644400000027,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,46.0,603754.86853,587003.9071,609267.82103,-16750.961430000025,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,47.0,89039.46751,87720.916,88267.373,-1318.5515100000048,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,49.0,31347.303600000003,29066.5952,17265.781199999998,-2280.708400000003,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,34.0,40779.40228,37326.956,35803.685,-3452.446280000004,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,44.0,103479.10203,112138.236,111611.524,8659.13397000001,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,38.0,27048.0,27048.0,55548.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,48.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,50.0,199284.80232,209444.1,204843.3,10159.297680000018,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,51.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,52.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,54.0,644.53895,0.0,5000.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,55.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,56.0,4027.57494,17150.0,22650.861,13122.42506,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,57.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,58.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,60.0,210.89474,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,61.0,0.0,185.0,0.0,185.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,62.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,63.0,24540.37641,17990.0,17990.0,-6550.376410000001,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,64.0,56.2,5102.0,10102.0,5045.8,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,65.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,66.0,0.0,100.0,100.0,100.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,67.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,68.0,0.0,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,10.0,2566617.4972200003,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,14.0,2579203.58325,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,20.0,5245758.924769999,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BL,29.0,-99937.8443,0.0,0.0,0.0,55753,170100,65116,142767,148202,222404,68565,118581,130683,15809,25080,11,726,77,197713,86359,6897,3427,2248,1179,7577,6884,693,44352.0,51017,68575,0.0,287708.539,657.639,465.149,1209262.968,49118129.6,26175791.95,75293921.55,79.13998,4655.13044,2456.86805,5727.51318,1058.003,4384.81973,1542.28311,70.8631,20464.11973
2020.0,BS,30.0,1301340.757,1293526.76979,1335213.638,-7813.987209999934,34218,123788,38729,95621,101114,124151,72584,96080,70666,9966,19112,21,791,95,196735,0,0,6296,3671,2625,5422,7138,-1716,15366.0,36479,63754,0.0,116212.164,0.0,16.291,1587005.151,212035501.86,6672899.96,218708401.82,4.94664,17622.78715,2252.06012,5050.53879,3111.51411,6033.36702,2315.39017,47.92831,37705.55396
2020.0,BS,31.0,431445.666,445564.57535,450743.422,14118.909349999973,34218,123788,38729,95621,101114,124151,72584,96080,70666,9966,19112,21,791,95,196735,0,0,6296,3671,2625,5422,7138,-1716,15366.0,36479,63754,0.0,116212.164,0.0,16.291,1587005.151,212035501.86,6672899.96,218708401.82,4.94664,17622.78715,2252.06012,5050.53879,3111.51411,6033.36702,2315.39017,47.92831,37705.55396
