Ref-ID,Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
HRM2_ER0003,3,Charges,2424529.48555,2564323.4730899995,2433781.0145300003,NE,2021,-139793.98753999965
HRM2_ER0004,4,Revenus,2432527.2858499996,2567845.26807,2444038.16268,NE,2021,-135317.9822200006
HRM2_IR0005,5,Dépenses d'investissements total,140409.51281,109866.35522,172347.01686,NE,2021,30543.157589999988
HRM2_IR0006,6,Recettes d'investissements total,55554.812410000006,46740.92712,58122.840079999994,NE,2021,8813.885290000006
HRM2_BI0001,1,Actif,0.0,3834504.41356,0.0,NE,2021,0
HRM2_BI0002,2,Passif,0.0,3834504.4135600002,0.0,NE,2021,0
HRM2_ER0003,3,Aufwand,430677.9000000001,512080.30000000005,442306.1,NW,2021,-81402.39999999997
HRM2_ER0004,4,Ertrag,428621.5,519510.7,445699.89999999997,NW,2021,-90889.20000000001
HRM2_IR0005,5,Investitionsausgaben gesamt,62884.3,42899.09878,56413.0,NW,2021,19985.201220000003
HRM2_IR0006,6,Investitionseinnahmen gesamt,26823.699999999997,23987.553450000003,17701.1,NW,2021,2836.146549999994
HRM2_BI0001,1,Aktiven,574136.2000000001,654862.829,619622.709,NW,2021,-80726.62899999996
HRM2_BI0002,2,Passiven,574136.3,654862.585,619622.709,NW,2021,-80726.28499999992
HRM2_ER0003,3,Aufwand,326441.4,376363.5,329852.49999999994,OW,2021,-49922.09999999998
HRM2_ER0004,4,Ertrag,327786.7,378439.60000000003,333502.80000000005,OW,2021,-50652.90000000002
HRM2_IR0005,5,Investitionsausgaben gesamt,76469.3,49378.100000000006,70807.8,OW,2021,27091.199999999997
HRM2_IR0006,6,Investitionseinnahmen gesamt,56959.100000000006,37186.4,44930.9,OW,2021,19772.700000000004
HRM2_BI0001,1,Aktiven,0.0,323989.7,0.0,OW,2021,0
HRM2_BI0002,2,Passiven,0.0,323989.8,0.0,OW,2021,0
HRM2_ER0003,3,Aufwand,5391597.7,5609803.66065,5374497.0,SG,2021,-218205.9606499998
HRM2_ER0004,4,Ertrag,5364398.1,6053879.5682500005,5336949.7,SG,2021,-689481.4682500008
HRM2_IR0005,5,Investitionsausgaben gesamt,310364.8,252606.37586,289134.2,SG,2021,57758.42413999999
HRM2_IR0006,6,Investitionseinnahmen gesamt,22739.0,86472.30772,52531.700000000004,SG,2021,-63733.30772
HRM2_BI0001,1,Aktiven,0.0,3781013.20443,0.0,SG,2021,0
HRM2_BI0002,2,Passiven,0.0,3781013.20443,0.0,SG,2021,0
HRM2_ER0003,3,Aufwand,803932.1,934805.4,852822.0,SH,2021,-130873.30000000005
HRM2_ER0004,4,Ertrag,791356.7,973072.2,839962.0,SH,2021,-181715.5
HRM2_IR0005,5,Investitionsausgaben gesamt,48586.0,52265.0,44008.0,SH,2021,-3679.0
HRM2_IR0006,6,Investitionseinnahmen gesamt,13397.0,21644.0,17197.0,SH,2021,-8247.0
HRM2_BI0001,1,Aktiven,948052.2620000001,1151504.0,1059133.0,SH,2021,-203451.7379999999
HRM2_BI0002,2,Passiven,948049.688,1151504.0,1059133.0,SH,2021,-203454.31200000003
HRM2_ER0003,3,Aufwand,2396368.928,2425440.61101,2456962.3879400007,SO,2021,-29071.68301000027
HRM2_ER0004,4,Ertrag,2374878.693,2507932.17459,2449056.08004,SO,2021,-133053.48158999998
HRM2_IR0005,5,Investitionsausgaben gesamt,131400.0,87904.46575999999,120792.0,SO,2021,43495.53424000001
HRM2_IR0006,6,Investitionseinnahmen gesamt,17041.256999999998,12189.34829,12850.797,SO,2021,4851.908709999998
HRM2_BI0001,1,Aktiven,0.0,3069697.1893499997,0.0,SO,2021,0
HRM2_BI0002,2,Passiven,0.0,3069697.18935,0.0,SO,2021,0
HRM2_ER0003,3,Aufwand,1576304.0,1685576.1564500001,1600490.6,SZ,2021,-109272.15645000013
HRM2_ER0004,4,Ertrag,1575959.0,1881527.60615,1644662.6,SZ,2021,-305568.6061499999
HRM2_IR0005,5,Investitionsausgaben gesamt,62435.0,48305.79840000001,67721.8,SZ,2021,14129.201599999993
HRM2_IR0006,6,Investitionseinnahmen gesamt,9594.0,8946.74222,6691.200000000001,SZ,2021,647.2577799999999
HRM2_BI0001,1,Aktiven,0.0,1608406.0,0.0,SZ,2021,0
HRM2_BI0002,2,Passiven,0.0,1608405.4769000001,0.0,SZ,2021,0
HRM2_ER0003,3,Aufwand,2272725.0,2411705.0,2349022.0,TG,2021,-138980.0
HRM2_ER0004,4,Ertrag,2245634.0,2543411.0,2328226.0,TG,2021,-297777.0
HRM2_IR0005,5,Investitionsausgaben gesamt,114505.0,113904.0,118998.0,TG,2021,601.0
HRM2_IR0006,6,Investitionseinnahmen gesamt,54384.0,54467.0,43447.0,TG,2021,-83.0
HRM2_BI0001,1,Aktiven,0.0,2031360.0,0.0,TG,2021,0
HRM2_BI0002,2,Passiven,0.0,2031359.0,0.0,TG,2021,0
HRM2_ER0003,3,Aufwand,4058884.9,4218600.10016,4172785.8,TI,2021,-159715.20016
HRM2_ER0004,4,Ertrag,3828178.9999999995,4160350.163239999,4037884.500000001,TI,2021,-332171.1632399997
HRM2_IR0005,5,Investitionsausgaben gesamt,407111.7,384712.21277999994,413730.8,TI,2021,22399.48722000007
HRM2_IR0006,6,Investitionseinnahmen gesamt,148661.6,129714.10343000002,144867.7,TI,2021,18947.49656999999
HRM2_BI0001,1,Aktiven,0.0,7192503.61408,0.0,TI,2021,0
HRM2_BI0002,2,Passiven,0.0,7192503.61408,0.0,TI,2021,0
HRM2_ER0003,3,Aufwand,440959.84599999996,459755.94203999994,432754.57600999996,UR,2021,-18796.096039999975
HRM2_ER0004,4,Ertrag,431506.30304,459384.97579,426345.37,UR,2021,-27878.67274999997
HRM2_IR0005,5,Investitionsausgaben gesamt,97148.637,85871.11715,76818.523,UR,2021,11277.519849999997
HRM2_IR0006,6,Investitionseinnahmen gesamt,33647.926999999996,32433.17741,27909.733,UR,2021,1214.7495899999958
HRM2_BI0001,1,Aktiven,573333.93027,573558.17872,592639.2,UR,2021,-224.24844999995548
HRM2_BI0002,2,Passiven,573333.93027,573558.17872,592639.1,UR,2021,-224.24844999995548
HRM2_ER0003,3,Charges,10381891.2,11863872.5,10673148.1,VD,2021,-1481981.3000000007
HRM2_ER0004,4,Revenus,10217651.7,12191206.599999998,10484375.6,VD,2021,-1973554.8999999985
HRM2_IR0005,5,Dépenses d'investissements total,519628.7,480088.8,486468.30000000005,VD,2021,39539.90000000002
HRM2_IR0006,6,Recettes d'investissements total,41048.5,53303.8,36608.0,VD,2021,-12255.300000000003
HRM2_BI0001,1,Actif,0.0,10103116.2,0.0,VD,2021,0
HRM2_BI0002,2,Passif,0.0,10103116.100000001,0.0,VD,2021,0
HRM2_ER0003,3,Aufwand,3892356.1,4264204.814809999,4057239.1,VS,2021,-371848.71480999934
HRM2_ER0004,4,Ertrag,3903617.8000000003,4267495.0888600005,4072181.9000000004,VS,2021,-363877.2888600002
HRM2_IR0005,5,Investitionsausgaben gesamt,505934.0,464461.41001,542886.2,VS,2021,41472.58999000001
HRM2_IR0006,6,Investitionseinnahmen gesamt,294746.10000000003,236873.35375,263404.0,VS,2021,57872.746250000026
HRM2_BI0001,1,Aktiven,0.0,4577295.16331,0.0,VS,2021,0
HRM2_BI0002,2,Passiven,0.0,4577295.163310001,0.0,VS,2021,0
HRM2_ER0003,3,Aufwand,1543155.97,1643087.7999999998,1584366.899,ZG,2021,-99931.82999999984
HRM2_ER0004,4,Ertrag,1576257.0150000001,1939452.4999999998,1788603.3,ZG,2021,-363195.48499999964
HRM2_IR0005,5,Investitionsausgaben gesamt,111053.0,93959.8,118346.0,ZG,2021,17093.199999999997
HRM2_IR0006,6,Investitionseinnahmen gesamt,13549.560000000001,10598.0,16307.6,ZG,2021,2951.5600000000013
HRM2_BI0001,1,Aktiven,0.0,3070531.5999999996,0.0,ZG,2021,0
HRM2_BI0002,2,Passiven,0.0,3070532.0,0.0,ZG,2021,0
HRM2_ER0003,3,Aufwand,16705117.0,17959285.200000003,17373765.4,ZH,2021,-1254168.200000003
HRM2_ER0004,4,Ertrag,16180110.0,18717034.6,17076189.0,ZH,2021,-2536924.6000000015
HRM2_IR0005,5,Investitionsausgaben gesamt,1484211.0,1474615.6,1308635.1,ZH,2021,9595.399999999907
HRM2_IR0006,6,Investitionseinnahmen gesamt,157434.0,186143.3,142171.3,ZH,2021,-28709.29999999999
HRM2_BI0001,1,Aktiven,0.0,23778966.97817,0.0,ZH,2021,0
HRM2_BI0002,2,Passiven,0.0,23778967.0,0.0,ZH,2021,0
