Ref-ID,Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
HRM2_ER0004,4,Ertrag,961065.9,960595.5100600002,972373.5,JU,2020,470.38993999978993
HRM2_IR0005,5,Dépenses d'investissements total,62297.5,53876.08651,54417.0,JU,2020,8421.413489999999
HRM2_IR0006,6,Recettes d'investissements total,27832.3,22216.06365,21660.9,JU,2020,5616.236349999999
HRM2_BI0001,1,Actif,0.0,857772.03776,0.0,JU,2020,0.0
HRM2_BI0002,2,Passif,0.0,857772.03776,0.0,JU,2020,0.0
HRM2_ER0003,3,Aufwand,3812147.755,3836398.0195099995,3892477.6515,LU,2020,-24250.26450999966
HRM2_ER0004,4,Ertrag,3831129.156,4048922.01419,3842643.21899,LU,2020,-217792.85819000006
HRM2_IR0005,5,Investitionsausgaben gesamt,231739.45200000002,142876.41144999999,237264.9,LU,2020,88863.04055000003
HRM2_IR0006,6,Investitionseinnahmen gesamt,47371.034,39410.03089,51408.979,LU,2020,7961.003109999998
HRM2_BI0001,1,Aktiven,6274090.238480001,7250921.964819999,7117462.20617,LU,2020,-976831.7263399987
HRM2_BI0002,2,Passiven,6274090.25,7250921.96482,7117462.20617,LU,2020,-976831.7148200003
HRM2_ER0003,3,Aufwand,2448316.843,2502442.86749,2424529.48555,NE,2020,-54126.024490000214
HRM2_ER0004,4,Ertrag,2453671.7169999997,2503243.36898,2432527.2858499996,NE,2020,-49571.65198000008
HRM2_IR0005,5,Dépenses d'investissements total,140761.133,75715.73253999998,140409.51281,NE,2020,65045.40046000002
HRM2_IR0006,6,Recettes d'investissements total,43940.331,23845.15868,55554.812410000006,NE,2020,20095.172319999998
HRM2_BI0001,1,Actif,0.0,3931794.0174399996,0.0,NE,2020,0.0
HRM2_BI0002,2,Passif,0.0,3931794.0174400005,0.0,NE,2020,0.0
HRM2_ER0003,3,Aufwand,426498.30000000005,426788.1,430677.9000000001,NW,2020,-289.79999999993015
HRM2_ER0004,4,Ertrag,426343.69999999995,428031.2,428621.5,NW,2020,-1687.5000000000582
HRM2_IR0005,5,Investitionsausgaben gesamt,57832.9,36121.4,62884.3,NW,2020,21711.5
HRM2_IR0006,6,Investitionseinnahmen gesamt,18128.2,13563.7,26823.699999999997,NW,2020,4564.5
HRM2_BI0001,1,Aktiven,598085.8999999999,617660.8,574136.2000000001,NW,2020,-19574.90000000014
HRM2_BI0002,2,Passiven,598086.0,617660.7,574136.3,NW,2020,-19574.699999999953
HRM2_ER0003,3,Aufwand,320581.8,337089.1,326441.4,OW,2020,-16507.29999999999
HRM2_ER0004,4,Ertrag,318628.0999999999,338059.10000000003,327786.7,OW,2020,-19431.000000000116
HRM2_IR0005,5,Investitionsausgaben gesamt,92464.20000000001,72384.70000000001,76469.3,OW,2020,20079.5
HRM2_IR0006,6,Investitionseinnahmen gesamt,67609.1,59385.59999999999,56959.100000000006,OW,2020,8223.500000000015
HRM2_BI0001,1,Aktiven,0.0,267802.7,0.0,OW,2020,0.0
HRM2_BI0002,2,Passiven,0.0,267803.2,0.0,OW,2020,0.0
HRM2_ER0003,3,Aufwand,5381254.899999999,5475630.865999999,5391597.7,SG,2020,-94375.96600000001
HRM2_ER0004,4,Ertrag,5407224.499999999,5654613.674000001,5364398.1,SG,2020,-247389.1740000015
HRM2_IR0005,5,Investitionsausgaben gesamt,334771.3,205774.894,310364.8,SG,2020,128996.40599999999
HRM2_IR0006,6,Investitionseinnahmen gesamt,25802.100000000002,22906.242,22739.0,SG,2020,2895.858000000004
HRM2_BI0001,1,Aktiven,0.0,3759178.734,0.0,SG,2020,0.0
HRM2_BI0002,2,Passiven,0.0,3759178.022,0.0,SG,2020,0.0
HRM2_ER0003,3,Aufwand,793170.0,855744.9821799999,803932.1,SH,2020,-62574.98217999993
HRM2_ER0004,4,Ertrag,791154.7,859144.1805600001,791356.7,SH,2020,-67989.48056000017
HRM2_IR0005,5,Investitionsausgaben gesamt,51907.0,39979.0,48586.0,SH,2020,11928.0
HRM2_IR0006,6,Investitionseinnahmen gesamt,21340.0,21773.0,13397.0,SH,2020,-433.0
HRM2_BI0001,1,Aktiven,906311.0,1083177.94551,948052.2620000001,SH,2020,-176866.94551
HRM2_BI0002,2,Passiven,906311.574,1083177.43403,948049.688,SH,2020,-176865.86002999987
HRM2_ER0003,3,Aufwand,2330335.75709,2360842.918,2396368.928,SO,2020,-30507.160910000093
HRM2_ER0004,4,Ertrag,2319918.6995400004,2419860.9330000007,2374878.693,SO,2020,-99942.23346000025
HRM2_IR0005,5,Investitionsausgaben gesamt,170701.65099999998,113117.593,131400.0,SO,2020,57584.05799999999
HRM2_IR0006,6,Investitionseinnahmen gesamt,21797.697,19471.001,17041.256999999998,SO,2020,2326.696
HRM2_BI0001,1,Aktiven,0.0,2902041.492,0.0,SO,2020,0.0
HRM2_BI0002,2,Passiven,0.0,2902041.4919999996,0.0,SO,2020,0.0
HRM2_ER0003,3,Aufwand,1561727.9,1566456.0,1576304.0,SZ,2020,-4728.100000000093
HRM2_ER0004,4,Ertrag,1558459.8,1663795.0,1575959.0,SZ,2020,-105335.19999999995
HRM2_IR0005,5,Investitionsausgaben gesamt,55927.4,40674.0,62435.0,SZ,2020,15253.400000000001
HRM2_IR0006,6,Investitionseinnahmen gesamt,12381.699999999999,12423.0,9594.0,SZ,2020,-41.30000000000109
HRM2_BI0001,1,Aktiven,0.0,1313198.0,0.0,SZ,2020,0.0
HRM2_BI0002,2,Passiven,0.0,1313198.0,0.0,SZ,2020,0.0
HRM2_ER0003,3,Aufwand,2212822.9,2227854.0,2272725.0,TG,2020,-15031.100000000093
HRM2_ER0004,4,Ertrag,2235339.0,2326656.0,2245634.0,TG,2020,-91317.0
HRM2_IR0005,5,Investitionsausgaben gesamt,93861.0,72617.0,114505.0,TG,2020,21244.0
HRM2_IR0006,6,Investitionseinnahmen gesamt,31400.0,28254.0,54384.0,TG,2020,3146.0
HRM2_BI0001,1,Aktiven,0.0,1851180.0,0.0,TG,2020,0.0
HRM2_BI0002,2,Passiven,0.0,1851180.0,0.0,TG,2020,0.0
HRM2_ER0003,3,Aufwand,3934620.1,3947702.0999999996,4058884.9,TI,2020,-13081.999999999534
HRM2_ER0004,4,Ertrag,3938762.9000000004,3782617.2,3828178.9999999995,TI,2020,156145.7000000002
HRM2_IR0005,5,Investitionsausgaben gesamt,416042.2,370886.4,407111.7,TI,2020,45155.79999999999
HRM2_IR0006,6,Investitionseinnahmen gesamt,143331.59999999998,119079.79999999999,148661.6,TI,2020,24251.79999999999
HRM2_BI0001,1,Aktiven,0.0,7050005.5,0.0,TI,2020,0.0
HRM2_BI0002,2,Passiven,0.0,7050005.439149999,0.0,TI,2020,0.0
HRM2_ER0003,3,Aufwand,429252.55799999996,423649.42858999997,440959.84599999996,UR,2020,5603.129409999994
HRM2_ER0004,4,Ertrag,420055.3399999999,415472.6431599999,431506.30304,UR,2020,4582.69683999999
HRM2_IR0005,5,Investitionsausgaben gesamt,94913.40000000001,79615.62301,97148.637,UR,2020,15297.776990000013
HRM2_IR0006,6,Investitionseinnahmen gesamt,31196.85,23340.515640000005,33647.926999999996,UR,2020,7856.3343599999935
HRM2_BI0001,1,Aktiven,517810.41292337846,517160.33415999997,573333.93027,UR,2020,650.078763378493
HRM2_BI0002,2,Passiven,517810.41336999997,517160.33415999997,573333.93027,UR,2020,650.0792099999962
HRM2_ER0003,3,Aufwand,10123628.0,11068214.8,10381891.2,VD,2020,-944586.8000000007
HRM2_ER0004,4,Ertrag,10123704.1,11216041.200000001,10217651.7,VD,2020,-1092337.1000000015
HRM2_IR0005,5,Dépenses d'investissements total,477223.0,358718.10000000003,519628.7,VD,2020,118504.89999999997
HRM2_IR0006,6,Recettes d'investissements total,49494.0,72475.6,41048.5,VD,2020,-22981.600000000006
HRM2_BI0001,1,Actif,0.0,9866700.1,0.0,VD,2020,0.0
HRM2_BI0002,2,Passif,0.0,9866700.1,0.0,VD,2020,0.0
HRM2_ER0003,3,Aufwand,3716598.9000000004,4617962.80949,3892356.1,VS,2020,-901363.9094899995
HRM2_ER0004,4,Ertrag,3716602.1999999997,4620229.20616,3903617.8000000003,VS,2020,-903627.0061599999
HRM2_IR0005,5,Investitionsausgaben gesamt,472849.9,459824.26928,505934.0,VS,2020,13025.630720000016
HRM2_IR0006,6,Investitionseinnahmen gesamt,282814.39999999997,239439.39782999997,294746.10000000003,VS,2020,43375.00216999999
HRM2_BI0001,1,Aktiven,0.0,4351628.83979,0.0,VS,2020,0.0
HRM2_BI0002,2,Passiven,0.0,4351628.83979,0.0,VS,2020,0.0
HRM2_ER0003,3,Aufwand,1536926.53,1503632.7,1543155.97,ZG,2020,33293.830000000075
HRM2_ER0004,4,Ertrag,1684917.6099999999,1789091.9979999997,1576257.0150000001,ZG,2020,-104174.3879999998
HRM2_IR0005,5,Investitionsausgaben gesamt,108153.5,78124.45999999999,111053.0,ZG,2020,30029.040000000008
HRM2_IR0006,6,Investitionseinnahmen gesamt,9448.0,13004.600000000002,13549.560000000001,ZG,2020,-3556.600000000002
HRM2_BI0001,1,Aktiven,0.0,2884313.376,0.0,ZG,2020,0.0
HRM2_BI0002,2,Passiven,0.0,2884313.2,0.0,ZG,2020,0.0
HRM2_ER0003,3,Aufwand,16289442.0,16430293.639999999,16705117.0,ZH,2020,-140851.63999999873
HRM2_ER0004,4,Ertrag,16350396.0,16928798.0,16180110.0,ZH,2020,-578402.0
HRM2_IR0005,5,Investitionsausgaben gesamt,1431144.0,1334463.0,1484211.0,ZH,2020,96681.0
HRM2_IR0006,6,Investitionseinnahmen gesamt,113594.0,190066.0,157434.0,ZH,2020,-76472.0
HRM2_BI0001,1,Aktiven,0.0,23557359.0,0.0,ZH,2020,0.0
HRM2_BI0002,2,Passiven,0.0,23557359.0,0.0,ZH,2020,0.0
