Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
6,Total Einnahmen Investitionsrechnung,89018.92,100296.45155,88066.55,AG,2011,-11277.53155
3,Aufwand,0.0,0.0,1895942.1,TG,2011,0.0
4,Ertrag,0.0,0.0,1882431.8,TG,2011,0.0
5,Investitionsausgaben gesamt,0.0,0.0,166595.0,TG,2011,0.0
6,Investitionseinnahmen gesamt,0.0,0.0,69464.0,TG,2011,0.0
1,Aktiven,0.0,0.0,0.0,TG,2011,0.0
2,Passiven,0.0,0.0,0.0,TG,2011,0.0
3,Total Aufwand Laufende Rechnung,3195488.374,3204056.9730599998,3373142.0,TI,2011,-8568.59905999992
4,Total Ertrag Laufende Rechnung,3062239.21,3220351.6682200003,3152736.0,TI,2011,-158112.45822000038
5,Total Ausgaben Investitionsrechnung,366243.06,358040.80619000003,350344.0,TI,2011,8202.253809999966
6,Total Einnahmen Investitionsrechnung,141430.8,114878.14628000002,120444.0,TI,2011,26552.653719999973
