Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
1,Aktiven,0.0,10947782.109609999,0.0,BS,2014,0.0
2,Passiven,0.0,10947782.109609999,0.0,BS,2014,0.0
3,Aufwand,3893873.1,4066033.6000000006,2634418.3,BL,2014,-172160.50000000047
4,Ertrag,2960504.9000000004,2895745.5,2599434.5999999996,BL,2014,64759.40000000037
5,Investitionsausgaben gesamt,246890.0,217219.59999999998,245066.0,BL,2014,29670.400000000023
6,Investitionseinnahmen gesamt,42690.0,36669.6,41035.0,BL,2014,6020.4000000000015
1,Aktiven,0.0,3945664.5000000005,0.0,BL,2014,0.0
2,Passiven,0.0,3945665.3999999994,0.0,BL,2014,0.0
3,Total Aufwand Laufende Rechnung,673505.3999999999,675730.43178,676958.0,SH,2014,-2225.0317800000776
4,Total Ertrag Laufende Rechnung,635671.6000000001,653056.14158,647875.3999999999,SH,2014,-17384.54157999996
5,Total Ausgaben Investitionsrechnung,48432.0,42077.10389,37340.0,SH,2014,6354.8961100000015
6,Total Einnahmen Investitionsrechnung,20018.0,23617.939105,10668.0,SH,2014,-3599.9391050000013
3,Aufwand,459843.39999999997,454926.6,449727.8,AR,2014,4916.799999999988
4,Ertrag,452410.8,444790.76000000007,462027.8,AR,2014,7620.039999999921
5,Investitionsausgaben gesamt,36326.0,32120.399999999998,38841.4,AR,2014,4205.600000000002
6,Investitionseinnahmen gesamt,11891.0,11851.7,13570.0,AR,2014,39.29999999999927
1,Aktiven,0.0,438982.89999999997,0.0,AR,2014,0.0
2,Passiven,0.0,438982.8,0.0,AR,2014,0.0
3,Aufwand,0.0,0.0,146033.3,AI,2014,0.0
4,Ertrag,0.0,0.0,141184.0,AI,2014,0.0
5,Investitionsausgaben gesamt,0.0,0.0,17104.0,AI,2014,0.0
6,Investitionseinnahmen gesamt,0.0,0.0,598.0,AI,2014,0.0
1,Aktiven,0.0,0.0,133788.1,AI,2014,0.0
2,Passiven,0.0,0.0,133788.0,AI,2014,0.0
3,Aufwand,4580586.0,4583770.199999999,4698889.799999999,SG,2014,-3184.199999999255
4,Ertrag,4550527.0,4607569.499999999,4623105.3,SG,2014,-57042.49999999907
5,Investitionsausgaben gesamt,516813.9,429123.6,400412.5,SG,2014,87690.30000000005
6,Investitionseinnahmen gesamt,59412.399999999994,48200.6,125516.9,SG,2014,11211.799999999996
1,Aktiven,0.0,3092939.3000000003,0.0,SG,2014,0.0
2,Passiven,0.0,3092939.3,0.0,SG,2014,0.0
3,Aufwand,2463154.0,2511117.0,2524531.0,GR,2014,-47963.0
4,Ertrag,2404745.0,2566274.0,2469614.0,GR,2014,-161529.0
5,Investitionsausgaben gesamt,407507.0,378942.0,437742.0,GR,2014,28565.0
6,Investitionseinnahmen gesamt,215973.0,250922.0,230073.0,GR,2014,-34949.0
