Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
1,Actif,0.0,8386065.98913,0.0,VD,2016,0.0
2,Passif,0.0,8386065.98913,0.0,VD,2016,0.0
3,Total des charges,3205779.6,3272481.7,3371778.3,VS,2016,-66702.1000000001
4,Total des revenus,3205779.6,3314248.0,3371931.4,VS,2016,-108468.3999999999
5,Total des dépenses,588673.0,496321.79999999993,609428.4,VS,2016,92351.20000000007
6,Total des recettes,398718.9,346959.89999999997,389144.8,VS,2016,51759.00000000006
3,Total des charges,2191757.84991,2228298.85562,2206332.57652,NE,2016,-36541.00571000017
4,Total des revenus,2177386.167,2154174.6124099996,2156294.55102,NE,2016,23211.554590000305
5,Total des dépenses,96198.29000000001,76171.32800000001,88410.671,NE,2016,20026.962
6,Total des recettes,34710.45,29419.835,25459.068,NE,2016,5290.614999999998
3,Aufwand,7952951.182,8285378.504260002,8190527.6115886,GE,2016,-332427.3222600017
4,Ertrag,7962383.5370000005,8346586.865079999,8111011.2239999985,GE,2016,-384203.3280799985
5,Dépenses d'investissements total,794662.4300000002,560488.7124399998,829533.8859999999,GE,2016,234173.71756000037
6,Recettes d'investissements total,23690.614999999998,137365.11167,17574.665,GE,2016,-113674.49667000002
1,Actif,0.0,19767207.881359998,0.0,GE,2016,0.0
2,Passif,0.0,19767207.88136001,0.0,GE,2016,0.0
3,,913272.2000000001,910410.9048799999,919712.0,JU,2016,2861.2951200001407
4,,906472.8000000002,902965.6961899999,914120.2000000001,JU,2016,3507.1038100002334
5,,50697.799999999996,39866.29432,45806.2,JU,2016,10831.505679999995
6,,14778.5,11343.448229999998,12880.4,JU,2016,3435.051770000002
1,,0.0,710079.99973,0.0,JU,2016,0.0
2,,0.0,710079.9997299999,0.0,JU,2016,0.0
