Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
3,Aufwand,13731495.356,14157694.850000001,14217405.07,ZH,2012,-426199.4940000009
4,Ertrag,13649713.363,14263321.5,14234972.458999997,ZH,2012,-613608.1370000001
5,Investitionsausgaben gesamt,1043746.3999999999,859016.0,984577.3,ZH,2012,184730.3999999999
6,Investitionseinnahmen gesamt,96574.0,340407.0,208288.5,ZH,2012,-243833.0
1,Aktiven,0.0,21925666.270000003,0.0,ZH,2012,0.0
2,Passiven,0.0,21925665.958,0.0,ZH,2012,0.0
3,Total Aufwand Laufende Rechnung,10589257.65268,10555811.94592,10425762.08286,BE,2012,33445.70676000044
4,Total Ertrag Laufende Rechnung,10606621.90615,10366890.26712,10434937.57074,BE,2012,239731.6390300002
5,Total Ausgaben Investitionsrechnung,1022260.5164999999,1283239.5,999911.9086,BE,2012,-260978.9835000001
6,Total Einnahmen Investitionsrechnung,429672.8,445537.55645,408211.75299999997,BE,2012,-15864.756449999986
3,Aufwand,3478507.7441100003,3542683.4307,3575638.2420000006,LU,2012,-64175.68658999959
4,Ertrag,3471804.0220000003,3485292.508,3564514.748,LU,2012,-13488.485999999568
5,Investitionsausgaben gesamt,230180.77905,208277.83653,190430.13099999996,LU,2012,21902.94252000001
6,Investitionseinnahmen gesamt,84314.615,68369.16133999999,50949.3,LU,2012,15945.453660000014
1,Aktiven,0.0,6173510.6952,0.0,LU,2012,0.0
2,Passiven,0.0,6173510.6952,0.0,LU,2012,0.0
3,Aufwand,383553.75099999993,382755.132,389780.81899999996,UR,2012,798.6189999999478
4,Ertrag,386152.762,387390.096,395125.498,UR,2012,-1237.3340000000317
5,Investitionsausgaben gesamt,68358.9,55411.064,71233.2,UR,2012,12947.835999999996
6,Investitionseinnahmen gesamt,41734.399999999994,34967.36,43436.7,UR,2012,6767.039999999994
1,Aktiven,0.0,342544.402,0.0,UR,2012,0.0
2,Passiven,0.0,342544.403,0.0,UR,2012,0.0
3,Total Aufwand Laufende Rechnung,1262466.5999999999,1284622.0,1325452.0,SZ,2012,-22155.40000000014
4,Total Ertrag Laufende Rechnung,1169503.1,1189802.0,1224784.0,SZ,2012,-20298.899999999907
5,Total Ausgaben Investitionsrechnung,112402.20000000001,91784.0,125727.0,SZ,2012,20618.20000000001
6,Total Einnahmen Investitionsrechnung,35617.3,36476.0,38939.0,SZ,2012,-858.6999999999971
3,Aufwand,291579.0,282249.0,291634.0,OW,2012,9330.0
4,Ertrag,289588.0,280055.0,289669.0,OW,2012,9533.0
5,Investitionsausgaben gesamt,82008.0,72898.0,59836.0,OW,2012,9110.0
6,Investitionseinnahmen gesamt,55988.0,51575.0,31179.0,OW,2012,4413.0
1,Aktiven,0.0,300140.0,0.0,OW,2012,0.0
2,Passiven,0.0,300140.0,0.0,OW,2012,0.0
3,Aufwand,357986.30000000005,355352.8,359297.60000000003,NW,2012,2633.500000000058
4,Ertrag,357542.2,355515.65,358897.39999999997,NW,2012,2026.5499999999884
5,Investitionsausgaben gesamt,40561.0,34113.0,39149.0,NW,2012,6448.0
6,Investitionseinnahmen gesamt,12121.0,11788.800000000001,14423.0,NW,2012,332.1999999999989
1,Aktiven,0.0,385929.0,0.0,NW,2012,0.0
2,Passiven,0.0,385929.0,0.0,NW,2012,0.0
3,Aufwand,317127.69999999995,328586.0999999999,321986.7,GL,2012,-11458.399999999965
4,Ertrag,313967.79999999993,329292.4,321328.0,GL,2012,-15324.600000000093
5,Investitionsausgaben gesamt,28968.800000000003,25341.7,27574.9,GL,2012,3627.100000000002
6,Investitionseinnahmen gesamt,10951.5,11704.699999999999,10314.6,GL,2012,-753.1999999999989
1,Aktiven,0.0,570919.7,0.0,GL,2012,0.0
2,Passiven,0.0,570919.5,0.0,GL,2012,0.0
3,Aufwand,1365904.933,1328341.8299999998,1431555.932,ZG,2012,37563.10300000012
4,Ertrag,1362105.583,1334379.497,1406712.2270000002,ZG,2012,27726.086000000127
5,Investitionsausgaben gesamt,113594.7,107019.96100000001,128174.8,ZG,2012,6574.738999999987
6,Investitionseinnahmen gesamt,19617.0,26407.010000000002,19360.5,ZG,2012,-6790.010000000002
1,Aktiven,0.0,1925906.9000000004,0.0,ZG,2012,0.0
2,Passiven,0.0,1925906.92,0.0,ZG,2012,0.0
3,Aufwand,1950491.479,1919009.954,1981845.9,SO,2012,31481.52500000014
4,Ertrag,1839896.8499999999,1807618.7600000002,1835726.7,SO,2012,32278.089999999618
5,Investitionsausgaben gesamt,188329.0,174144.49099999998,200349.0,SO,2012,14184.50900000002
6,Investitionseinnahmen gesamt,59707.1,51350.045,62921.0,SO,2012,8357.055
1,Aktiven,0.0,2557957.546,0.0,SO,2012,0.0
2,Passiven,0.0,2557957.7199999997,0.0,SO,2012,0.0
3,Aufwand,0.0,0.0,3912373.9220000003,BS,2012,0.0
4,Ertrag,0.0,0.0,3920106.965000001,BS,2012,0.0
5,Investitionsausgaben gesamt,0.0,0.0,401187.0,BS,2012,0.0
6,Investitionseinnahmen gesamt,0.0,0.0,28250.0,BS,2012,0.0
1,Aktiven,0.0,0.0,0.0,BS,2012,0.0
2,Passiven,0.0,0.0,0.0,BS,2012,0.0
3,Aufwand,2518376.1999999997,2582323.8,2499570.9480000003,BL,2012,-63947.60000000009
4,Ertrag,2489655.9999999995,2550070.8,2474813.972,BL,2012,-60414.80000000028
5,Investitionsausgaben gesamt,246150.0,190053.0,361380.4,BL,2012,56097.0
6,Investitionseinnahmen gesamt,42240.0,75106.7,60900.0,BL,2012,-32866.7
1,Aktiven,0.0,3186600.0,0.0,BL,2012,0.0
2,Passiven,0.0,3186600.0,0.0,BL,2012,0.0
3,Total Aufwand Laufende Rechnung,650131.6,655374.2580700001,664078.7,SH,2012,-5242.658070000121
4,Total Ertrag Laufende Rechnung,614250.3,625479.6723,640452.0,SH,2012,-11229.37229999993
5,Total Ausgaben Investitionsrechnung,41940.5,48187.37334,46272.0,SH,2012,-6246.873339999998
6,Total Einnahmen Investitionsrechnung,12934.0,13069.599409999999,15164.0,SH,2012,-135.5994099999989
3,Aufwand,0.0,0.0,451975.39999999997,AR,2012,0.0
4,Ertrag,0.0,0.0,434755.4,AR,2012,0.0
5,Investitionsausgaben gesamt,0.0,0.0,51154.8,AR,2012,0.0
6,Investitionseinnahmen gesamt,0.0,0.0,11975.3,AR,2012,0.0
1,Aktiven,0.0,0.0,0.0,AR,2012,0.0
2,Passiven,0.0,0.0,0.0,AR,2012,0.0
3,Total Aufwand Laufende Rechnung,141175.0,148022.80000000002,143234.5,AI,2012,-6847.8000000000175
4,Total Ertrag Laufende Rechnung,132238.0,148318.0,135601.5,AI,2012,-16080.0
5,Total Ausgaben Investitionsrechnung,9720.0,10552.7,11957.0,AI,2012,-832.7000000000007
6,Total Einnahmen Investitionsrechnung,350.0,1622.0,628.15,AI,2012,-1272.0
3,Total Aufwand Laufende Rechnung,4389489.8,4490862.5,4500564.2,SG,2012,-101372.70000000019
4,Total Ertrag Laufende Rechnung,4361078.6,4485569.300000001,4473535.5,SG,2012,-124490.70000000112
5,Total Ausgaben Investitionsrechnung,242802.9,211177.90000000002,276439.8,SG,2012,31624.99999999997
6,Total Einnahmen Investitionsrechnung,48589.6,37152.399999999994,105154.3,SG,2012,11437.200000000004
3,Aufwand,0.0,0.0,2437578.0,GR,2012,0.0
4,Ertrag,0.0,0.0,2385064.0,GR,2012,0.0
5,Investitionsausgaben gesamt,0.0,0.0,396598.0,GR,2012,0.0
6,Investitionseinnahmen gesamt,0.0,0.0,188874.0,GR,2012,0.0
1,Aktiven,0.0,0.0,0.0,GR,2012,0.0
2,Passiven,0.0,0.0,0.0,GR,2012,0.0
3,Total Aufwand Laufende Rechnung,4788670.5309999995,4753427.706,4840512.699,AG,2012,35242.824999999255
4,Total Ertrag Laufende Rechnung,4728553.45,4754327.406,4842580.868,AG,2012,-25773.95600000024
5,Total Ausgaben Investitionsrechnung,347101.1,330635.86,333897.434,AG,2012,16465.23999999999
6,Total Einnahmen Investitionsrechnung,88066.55,91965.168,97603.925,AG,2012,-3898.618000000002
3,Aufwand,1895971.5,1928584.0,1924431.0,TG,2012,-32612.5
4,Ertrag,1882431.5,1892000.0,1908419.0,TG,2012,-9568.5
5,Investitionsausgaben gesamt,166665.0,157390.0,151178.0,TG,2012,9275.0
6,Investitionseinnahmen gesamt,69464.0,69562.0,61763.0,TG,2012,-98.0
1,Aktiven,0.0,1522578.0,0.0,TG,2012,0.0
