Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
3,Aufwand,14690368.94425,14820360.539590001,15154443.3976,ZH,2015,-129991.59534000047
4,Ertrag,14716923.310600001,14838276.513129998,15222949.894530002,ZH,2015,-121353.20252999663
5,Investitionsausgaben gesamt,1340049.0,1249179.94527,1074562.8,ZH,2015,90869.05472999997
6,Investitionseinnahmen gesamt,134912.5,167945.00504,116291.3,ZH,2015,-33032.50503999999
1,Aktiven,0.0,20380068.47609,0.0,ZH,2015,0.0
2,Passiven,0.0,20380068.476090003,0.0,ZH,2015,0.0
3,Total Aufwand Laufende Rechnung,10465626.200000001,10739399.88126,10555114.275630001,BE,2015,-273773.68125999905
4,Total Ertrag Laufende Rechnung,10589946.5,10909131.59008,10774593.44597,BE,2015,-319185.09008000046
5,Total Ausgaben Investitionsrechnung,1041426.8,856546.12583,878092.6969999999,BE,2015,184880.67417
6,Total Einnahmen Investitionsrechnung,437755.8,376682.50642000005,349369.272,BE,2015,61073.29357999994
3,Aufwand,3574893.07278,3607972.04,3657753.85,LU,2015,-33078.96721999999
4,Ertrag,3550637.71228,3631276.5999999996,3636558.5330000003,LU,2015,-80638.88771999953
5,Investitionsausgaben gesamt,184724.327,170944.84824,191607.01499999998,LU,2015,13779.478759999998
6,Investitionseinnahmen gesamt,47310.061,42673.45688,48452.136,LU,2015,4636.604120000004
1,Aktiven,6219563.41203,6172191.014459,6125493.145680001,LU,2015,47372.39757100027
2,Passiven,6219563.41203,6172191.01016,6125493.14568,LU,2015,47372.401870000176
3,Aufwand,405450.4,392945.7,401613.0,UR,2015,12504.700000000012
4,Ertrag,410842.3,414022.4,401932.10000000003,UR,2015,-3180.100000000035
5,Investitionsausgaben gesamt,58556.2,36740.6,80648.1,UR,2015,21815.6
6,Investitionseinnahmen gesamt,35139.1,14401.1,58212.8,UR,2015,20738.0
1,Aktiven,0.0,400247.4,0.0,UR,2015,0.0
2,Passiven,0.0,400247.4,0.0,UR,2015,0.0
3,Aufwand,0.0,0.0,1452702.6,SZ,2015,0.0
4,Ertrag,0.0,0.0,1397465.4000000001,SZ,2015,0.0
5,Investitionsausgaben gesamt,0.0,0.0,77300.0,SZ,2015,0.0
6,Investitionseinnahmen gesamt,0.0,0.0,31578.0,SZ,2015,0.0
1,Aktiven,0.0,0.0,0.0,SZ,2015,0.0
2,Passiven,0.0,0.0,0.0,SZ,2015,0.0
3,Aufwand,307950.0,329225.0,309083.0,OW,2015,-21275.0
4,Ertrag,300007.0,326725.0,301642.0,OW,2015,-26718.0
5,Investitionsausgaben gesamt,36352.0,22876.0,30287.0,OW,2015,13476.0
6,Investitionseinnahmen gesamt,22022.0,11234.0,15539.0,OW,2015,10788.0
1,Aktiven,0.0,303663.0,0.0,OW,2015,0.0
2,Passiven,0.0,303663.0,0.0,OW,2015,0.0
3,Aufwand,375045.0,406387.80000000005,393661.50000000006,NW,2015,-31342.800000000047
4,Ertrag,363286.0,406941.89999999997,391593.70000000007,NW,2015,-43655.899999999965
5,Investitionsausgaben gesamt,39037.0,25311.0,30510.8,NW,2015,13726.0
6,Investitionseinnahmen gesamt,18081.0,12124.9,14994.5,NW,2015,5956.1
1,Aktiven,0.0,619155.2,607153.8,NW,2015,0.0
2,Passiven,0.0,619155.3,607153.8,NW,2015,0.0
3,Aufwand,347250.0,349091.70000000007,352110.39999999997,GL,2015,-1841.7000000000698
4,Ertrag,342387.0,351477.5,339024.1,GL,2015,-9090.5
5,Investitionsausgaben gesamt,31309.0,36430.100000000006,31807.0,GL,2015,-5121.100000000006
6,Investitionseinnahmen gesamt,13315.0,13518.500000000004,13643.0,GL,2015,-203.50000000000364
1,Aktiven,0.0,561225.7,0.0,GL,2015,0.0
2,Passiven,0.0,561226.2,0.0,GL,2015,0.0
3,Aufwand,1461070.7436,1443163.1,1458538.66,ZG,2015,17907.643599999836
4,Ertrag,1331907.7179999999,1355219.6,1288194.9,ZG,2015,-23311.882000000216
5,Investitionsausgaben gesamt,102322.3,90326.6,128207.2,ZG,2015,11995.699999999997
6,Investitionseinnahmen gesamt,13058.635,12512.800000000001,18089.0,ZG,2015,545.8349999999991
1,Aktiven,0.0,1596017.7999999998,0.0,ZG,2015,0.0
2,Passiven,0.0,1596017.7999999998,0.0,ZG,2015,0.0
3,Aufwand,3258382.0,3374705.0,3324746.0,FR,2015,-116323.0
4,Ertrag,3258556.0,3398713.0,3325253.0,FR,2015,-140157.0
5,Dépenses d'investissements total,185468.0,164350.0,164537.0,FR,2015,21118.0
6,Recettes d'investissements total,46222.0,37644.0,34887.0,FR,2015,8578.0
1,Actif,0.0,3047878.0,0.0,FR,2015,0.0
2,Passif,0.0,3047878.0,0.0,FR,2015,0.0
3,Aufwand,1998568.67,3158504.7,2087395.0999999999,SO,2015,-1159936.0300000003
4,Ertrag,1924908.0,2030952.7,2022167.0999999999,SO,2015,-106044.69999999995
5,Investitionsausgaben gesamt,170932.0,132726.2,162200.0,SO,2015,38205.79999999999
6,Investitionseinnahmen gesamt,39799.0,34184.0,35156.600000000006,SO,2015,5615.0
1,Aktiven,0.0,2555658.1,0.0,SO,2015,0.0
2,Passiven,0.0,2555658.1,0.0,SO,2015,0.0
3,Aufwand,4123687.331,4138582.062000001,5099735.751,BS,2015,-14894.731000001077
4,Ertrag,4159594.459,4571029.0934999995,4147609.8230000003,BS,2015,-411434.6344999997
5,Investitionsausgaben gesamt,560477.76,597613.707,545515.8859999999,BS,2015,-37135.947000000044
6,Investitionseinnahmen gesamt,84407.193,99747.20199999999,15927.562,BS,2015,-15340.008999999991
1,Aktiven,0.0,11266197.06837,0.0,BS,2015,0.0
2,Passiven,0.0,11266197.06837,0.0,BS,2015,0.0
3,Aufwand,2634418.3,2623373.0,2614622.7,BL,2015,11045.299999999814
4,Ertrag,2599434.5999999996,2597398.4999999995,2573571.9,BL,2015,2036.1000000000931
5,Investitionsausgaben gesamt,245066.0,193018.0,232533.8,BL,2015,52048.0
6,Investitionseinnahmen gesamt,41035.0,44540.90000000001,37390.0,BL,2015,-3505.9000000000087
1,Aktiven,0.0,4031154.4,0.0,BL,2015,0.0
2,Passiven,0.0,4031154.5000000005,0.0,BL,2015,0.0
3,Total Aufwand Laufende Rechnung,680680.5,681768.23125,684415.0,SH,2015,-1087.7312499999534
4,Total Ertrag Laufende Rechnung,670659.5,686731.6974200002,668291.8,SH,2015,-16072.197420000215
5,Total Ausgaben Investitionsrechnung,32840.0,27893.24717,32790.0,SH,2015,4946.752830000001
6,Total Einnahmen Investitionsrechnung,10668.0,5881.42439,7752.2,SH,2015,4786.57561
3,Aufwand,449727.8,452419.69999999995,451416.8,AR,2015,-2691.899999999965
