Ref-ID,Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,BE,2019,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,100.0,7856.9,3098.4,BE,2019,-7756.9
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,9406.0,7164.9,7031.0,BE,2019,2241.1000000000004
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,115.4,453.4,BE,2019,0.0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,107546.7,66974.8,59287.2,BE,2019,40571.899999999994
HRM2_IR0064,64,Rückzahlung von Darlehen,30500.0,27746.4,26000.0,BE,2019,2753.5999999999985
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,500.0,0.0,BE,2019,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,8462.0,16705.4,0.0,BE,2019,-8243.400000000001
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,18850.0,18798.4,19850.0,BE,2019,51.599999999998545
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,BE,2019,0.0
HRM2_BI0010,10,Finanzvermögen,5318383.0,5425420.399999999,5235848.0,BE,2019,-107037.39999999944
HRM2_BI0014,14,Verwaltungsvermögen,8070021.799999999,7391008.6,8112631.199999999,BE,2019,679013.1999999993
HRM2_BI0020,20,Fremdkapital,12310795.299999999,11742763.899999999,12052566.399999999,BE,2019,568031.4000000004
HRM2_BI0029,29,Eigenkapital,1077609.7,1073665.0,1295913.2,BE,2019,3944.6999999999534
HRM2_ER0030,30,Personalaufwand,625980.25,604113.15,637323.8171,BL,2019,21867.099999999977
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,248424.13,255189.98,266153.9169,BL,2019,-6765.850000000006
HRM2_neu_ER0033,33,Abschreibungen VV,80301.9,86964.17,93735.653,BL,2019,-6662.270000000004
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,0.0,390.78,4533.0,BL,2019,0.0
HRM2_ER0036,36,Transferaufwand,1632915.4,1703061.33,1645402.862,BL,2019,-70145.93000000017
HRM2_ER0037,37,Durchlaufende Beiträge,82254.4,91165.27,87720.916,BL,2019,-8910.87000000001
HRM2_ER0039,39,Interne Verrechungen,28580.6,32793.9,29066.5952,BL,2019,-4213.300000000003
HRM2_neu_ER0040,40,Fiskalertrag,1860025.0,1939648.14,1844077.0,BL,2019,-79623.1399999999
HRM2_ER0041,41,Regalien und Konzessionen,44983.0,67882.34,44983.2,BL,2019,-22899.339999999997
HRM2_ER0042,42,Entgelte,135266.1,126078.63,131380.619,BL,2019,9187.470000000001
HRM2_neu_ER0043,43,Verschiedene Erträge,2666.6,3812.57,3767.5,BL,2019,-1145.9700000000003
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,25522.3,34233.47,25269.232,BL,2019,-8711.170000000002
HRM2_ER0046,46,Transferertrag,560968.2,583731.6,587003.9071,BL,2019,-22763.400000000023
HRM2_ER0047,47,Durchlaufende Beiträge,82254.4,91165.27,87720.916,BL,2019,-8910.87000000001
HRM2_ER0049,49,Interne Verrechnungen,28580.6,32793.9,29066.5952,BL,2019,-4213.300000000003
HRM2_neu_ER0034,34,Finanzaufwand,37593.51,37437.06,37326.956,BL,2019,156.45000000000437
HRM2_neu_ER0044,44,Finanzertrag,114176.87,188763.95,112138.236,BL,2019,-74587.08000000002
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,55548.0,166644.0,27048.0,BL,2019,-111096.0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,0.0,BL,2019,0.0
HRM2_IR0050,50,Sachanlagen,175851.9,145793.51994,209444.1,BL,2019,30058.380059999996
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,20000.0,0.0,0.0,BL,2019,20000.0
HRM2_IR0052,52,Immaterielle Anlagen,0.0,0.0,0.0,BL,2019,0.0
HRM2_IR0054,54,Darlehen,7700.0,11850.61088,0.0,BL,2019,-4150.61088
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,152883.5,152883.5,0.0,BL,2019,0.0
HRM2_IR0056,56,Eigene Investitionsbeiträge,17094.0,9359.22563,17150.0,BL,2019,7734.774369999999
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BL,2019,0.0
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,BL,2019,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,0.0,44.68,0.0,BL,2019,0.0
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,20000.0,0.0,185.0,BL,2019,20000.0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,BL,2019,0.0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,17030.0,20456.93228,17990.0,BL,2019,-3426.932280000001
HRM2_IR0064,64,Rückzahlung von Darlehen,157985.5,152932.43,5102.0,BL,2019,5053.070000000007
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,4712.5,0.0,BL,2019,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,100.0,0.0,100.0,BL,2019,100.0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BL,2019,0.0
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,BL,2019,0.0
HRM2_BI0010,10,Finanzvermögen,0.0,2354768.34721,0.0,BL,2019,0.0
HRM2_BI0014,14,Verwaltungsvermögen,0.0,2509916.6621000003,0.0,BL,2019,0.0
HRM2_BI0020,20,Fremdkapital,0.0,4916927.30772,0.0,BL,2019,0.0
HRM2_BI0029,29,Eigenkapital,0.0,-52242.29795,0.0,BL,2019,0.0
HRM2_ER0030,30,Personalaufwand,1265415.904,1261136.08982,1293526.76979,BS,2019,4279.814179999987
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,439195.739,502485.2674,445564.57535,BS,2019,-63289.52840000001
HRM2_neu_ER0033,33,Abschreibungen VV,194450.63705,192214.26641,197200.08474,BS,2019,2236.370639999979
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,0.0,0.0,0.0,BS,2019,0.0
HRM2_ER0036,36,Transferaufwand,2104014.551,2038788.30721,2084290.6193799998,BS,2019,65226.24378999998
HRM2_ER0037,37,Durchlaufende Beiträge,0.0,0.0,0.0,BS,2019,0.0
HRM2_ER0039,39,Interne Verrechungen,295014.498,297141.3154,302617.44726,BS,2019,-2126.8174
HRM2_neu_ER0040,40,Fiskalertrag,2829540.0,3308409.06874,2697140.0,BS,2019,-478869.06874
HRM2_ER0041,41,Regalien und Konzessionen,40485.5,56856.2757,40479.5,BS,2019,-16370.775699999998
HRM2_ER0042,42,Entgelte,397476.084,360729.0761,368385.75743,BS,2019,36747.00789999997
HRM2_neu_ER0043,43,Verschiedene Erträge,29241.426,27790.48242,31003.277,BS,2019,1450.9435799999992
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,BS,2019,0.0
HRM2_ER0046,46,Transferertrag,616691.682,626554.14759,676643.70887,BS,2019,-9862.46558999992
HRM2_ER0047,47,Durchlaufende Beiträge,0.0,0.0,0.0,BS,2019,0.0
HRM2_ER0049,49,Interne Verrechnungen,295014.498,297141.3154,302617.44726,BS,2019,-2126.8174
HRM2_neu_ER0034,34,Finanzaufwand,91845.841,114289.40342,81568.308,BS,2019,-22443.562420000002
HRM2_neu_ER0044,44,Finanzertrag,298724.935,474205.50559,304481.649,BS,2019,-175480.57059000002
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.0,0.0,0.0,BS,2019,0.0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,0.0,BS,2019,0.0
HRM2_IR0050,50,Sachanlagen,318841.273,251022.90119,348453.78875,BS,2019,67818.37180999998
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,1236.21448,0.0,BS,2019,0.0
HRM2_IR0052,52,Immaterielle Anlagen,533.0,10650.61879,1117.0,BS,2019,-10117.61879
HRM2_IR0054,54,Darlehen,38313.901,33357.59718,23435.211,BS,2019,4956.303820000001
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,6.5,0.0,BS,2019,0.0
HRM2_IR0056,56,Eigene Investitionsbeiträge,0.0,14304.7438,0.0,BS,2019,0.0
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BS,2019,0.0
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,BS,2019,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,4202.646,11766.13536,597.919,BS,2019,-7563.4893600000005
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,1236.21448,0.0,BS,2019,0.0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,BS,2019,0.0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,2537.85,8697.20908,2005.0,BS,2019,-6159.35908
HRM2_IR0064,64,Rückzahlung von Darlehen,17902.68,11345.8689,17858.32,BS,2019,6556.811100000001
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,0.0,BS,2019,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,0.0,BS,2019,0.0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BS,2019,0.0
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,BS,2019,0.0
HRM2_BI0010,10,Finanzvermögen,0.0,6863519.19478,0.0,BS,2019,0.0
HRM2_BI0014,14,Verwaltungsvermögen,0.0,6022021.4102,0.0,BS,2019,0.0
HRM2_BI0020,20,Fremdkapital,0.0,7915078.49996,0.0,BS,2019,0.0
HRM2_BI0029,29,Eigenkapital,0.0,4970462.10502,0.0,BS,2019,0.0
HRM2_ER0030,30,Charges de personnel,1302073.0,1308105.0,1336352.2,FR,2019,-6032.0
HRM2_ER0031,31,Charges de biens et services et autres charges d'exploitation,369265.0,368112.9,396103.3,FR,2019,1152.0999999999767
HRM2_neu_ER0033,33,Amortissements du patrimoine administratif,74957.0,73061.6,74224.7,FR,2019,1895.3999999999942
HRM2_neu_ER0035,35,Attributions aux fonds et financements spéciaux,47908.7,97509.5,55550.3,FR,2019,-49600.8
HRM2_ER0036,36,Charges de transfert,1524649.0,1534217.4,1590297.9,FR,2019,-9568.399999999907
HRM2_ER0037,37,Subventions à redistribuer,222698.0,222097.0,219894.2,FR,2019,601.0
HRM2_ER0039,39,Imputations internes,38521.0,35812.7,43578.3,FR,2019,2708.300000000003
HRM2_neu_ER0040,40,Revenus fiscaux,1361905.0,1404061.7,1401473.0,FR,2019,-42156.69999999995
HRM2_ER0041,41,Patentes et concessions,37622.0,91439.5,39407.0,FR,2019,-53817.5
HRM2_ER0042,42,Taxes,236999.0,228077.3,245322.8,FR,2019,8921.700000000012
HRM2_neu_ER0043,43,Revenus divers,2095.8,2093.1,2109.9,FR,2019,2.700000000000273
HRM2_neu_ER0045,45,Prélèvements sur les fonds et financements spéciaux,114211.5,91569.1,154295.4,FR,2019,22642.399999999994
HRM2_ER0046,46,Revenus de transferts,1469437.0,1494956.0,1506118.7,FR,2019,-25519.0
HRM2_ER0047,47,Subventions à redistribuer,222698.0,222502.0,219894.2,FR,2019,196.0
HRM2_ER0049,49,Imputations internes,38521.0,35812.7,43578.3,FR,2019,2708.300000000003
HRM2_neu_ER0034,34,Charges financières,3743.6,4965.7,4053.0,FR,2019,-1222.1
HRM2_neu_ER0044,44,Revenus financiers,100563.0,109799.1,108402.4,FR,2019,-9236.100000000006
HRM2_neu_ER0038,38,Charges extraordinaires,0.0,45458.6,0.0,FR,2019,0.0
HRM2_neu_ER0048,48,Revenus extraordinaires,0.0,21099.6,0.0,FR,2019,0.0
HRM2_IR0050,50,Immobilisations corporelles,126834.0,106004.2,88280.5,FR,2019,20829.800000000003
HRM2_IR0051,51,Investissements pour le compte de tiers,0.0,0.0,0.0,FR,2019,0.0
